date,port_or_region,fuel_type,price,currency
2021-12-21,Beira,IFO380,422.5,USD
2021-12-21,Beira,VLSFO,603.56,USD
2021-12-21,Beira,MGO,866.14,USD
2021-12-21,Nacala,IFO380,424.75,USD
2021-12-21,Nacala,VLSFO,599.94,USD
2021-12-21,Nacala,MGO,871.09,USD
2021-12-21,Baltic,IFO380,380.58,USD
2021-12-21,Baltic,VLSFO,556.72,USD
2021-12-21,Baltic,MGO,804.97,USD
2021-12-21,Black Sea,IFO380,366.72,USD
2021-12-21,Black Sea,VLSFO,525.7,USD
2021-12-21,Black Sea,MGO,768.3,USD
2021-12-21,Far East,IFO380,362.02,USD
2021-12-21,Far East,VLSFO,525.78,USD
2021-12-21,Far East,MGO,751.13,USD
2022-01-20,Gladstone,IFO380,418.71,USD
2022-01-20,Gladstone,VLSFO,602.08,USD
2022-01-20,Gladstone,MGO,871.35,USD
2022-01-20,Newcastle,IFO380,421.84,USD
2022-01-20,Newcastle,VLSFO,597.5,USD
2022-01-20,Newcastle,MGO,869.54,USD
2022-01-20,Hay Point,IFO380,425.48,USD
2022-01-20,Hay Point,VLSFO,605.59,USD
2022-01-20,Hay Point,MGO,864.97,USD
2022-01-20,Dalrymple Bay,IFO380,433.03,USD
2022-01-20,Dalrymple Bay,VLSFO,617.8,USD
2022-01-20,Dalrymple Bay,MGO,882.11,USD
2022-01-20,Taboneo,IFO380,389.69,USD
2022-01-20,Taboneo,VLSFO,551.13,USD
2022-01-20,Taboneo,MGO,800.14,USD
2022-01-20,Muara Pantai,IFO380,395.1,USD
2022-01-20,Muara Pantai,VLSFO,554.5,USD
2022-01-20,Muara Pantai,MGO,813.28,USD
2022-01-20,Samarinda,IFO380,379.46,USD
2022-01-20,Samarinda,VLSFO,549.19,USD
2022-01-20,Samarinda,MGO,795.52,USD
2022-01-20,Hampton Roads,IFO380,376.82,USD
2022-01-20,Hampton Roads,VLSFO,550.21,USD
2022-01-20,Hampton Roads,MGO,791.84,USD
2022-01-20,Baltimore,IFO380,387.92,USD
2022-01-20,Baltimore,VLSFO,553.78,USD
2022-01-20,Baltimore,MGO,796.96,USD
2022-01-20,New Orleans,IFO380,376.24,USD
2022-01-20,New Orleans,VLSFO,538.73,USD
2022-01-20,New Orleans,MGO,786.23,USD
2022-01-20,Beira,IFO380,453.6,USD
2022-01-20,Beira,VLSFO,649.28,USD
2022-01-20,Beira,MGO,947.9,USD
2022-01-20,Nacala,IFO380,452.62,USD
2022-01-20,Nacala,VLSFO,648.97,USD
2022-01-20,Nacala,MGO,948.59,USD
2022-01-20,Baltic,IFO380,405.22,USD
2022-01-20,Baltic,VLSFO,579.44,USD
2022-01-20,Baltic,MGO,843.79,USD
2022-01-20,Black Sea,IFO380,413.14,USD
2022-01-20,Black Sea,VLSFO,585.2,USD
2022-01-20,Black Sea,MGO,845.23,USD
2022-01-20,Far East,IFO380,409.82,USD
2022-01-20,Far East,VLSFO,579.04,USD
2022-01-20,Far East,MGO,838.85,USD
2022-02-19,Gladstone,IFO380,435.2,USD
2022-02-19,Gladstone,VLSFO,626.64,USD
2022-02-19,Gladstone,MGO,902.86,USD
2022-02-19,Newcastle,IFO380,431.57,USD
2022-02-19,Newcastle,VLSFO,622.41,USD
2022-02-19,Newcastle,MGO,899.15,USD
2022-02-19,Hay Point,IFO380,456.7,USD
2022-02-19,Hay Point,VLSFO,650.73,USD
2022-02-19,Hay Point,MGO,937.94,USD
2022-02-19,Dalrymple Bay,IFO380,453.49,USD
2022-02-19,Dalrymple Bay,VLSFO,645.63,USD
2022-02-19,Dalrymple Bay,MGO,945.39,USD
2022-02-19,Taboneo,IFO380,419.83,USD
2022-02-19,Taboneo,VLSFO,597.29,USD
2022-02-19,Taboneo,MGO,862.83,USD
2022-02-19,Muara Pantai,IFO380,405.6,USD
2022-02-19,Muara Pantai,VLSFO,580.84,USD
2022-02-19,Muara Pantai,MGO,848.4,USD
2022-02-19,Samarinda,IFO380,417.16,USD
2022-02-19,Samarinda,VLSFO,590.37,USD
2022-02-19,Samarinda,MGO,855.59,USD
2022-02-19,Hampton Roads,IFO380,395.78,USD
2022-02-19,Hampton Roads,VLSFO,564.34,USD
2022-02-19,Hampton Roads,MGO,822.96,USD
2022-02-19,Baltimore,IFO380,409.04,USD
2022-02-19,Baltimore,VLSFO,573.75,USD
2022-02-19,Baltimore,MGO,836.62,USD
2022-02-19,New Orleans,IFO380,392.86,USD
2022-02-19,New Orleans,VLSFO,575.8,USD
2022-02-19,New Orleans,MGO,830.77,USD
2022-02-19,Beira,IFO380,488.28,USD
2022-02-19,Beira,VLSFO,702.5,USD
2022-02-19,Beira,MGO,1022.03,USD
2022-02-19,Nacala,IFO380,480.06,USD
2022-02-19,Nacala,VLSFO,698.89,USD
2022-02-19,Nacala,MGO,1000.16,USD
2022-02-19,Baltic,IFO380,454.08,USD
2022-02-19,Baltic,VLSFO,648.73,USD
2022-02-19,Baltic,MGO,951.46,USD
2022-02-19,Black Sea,IFO380,434.72,USD
2022-02-19,Black Sea,VLSFO,627.66,USD
2022-02-19,Black Sea,MGO,896.43,USD
2022-02-19,Far East,IFO380,431.06,USD
2022-02-19,Far East,VLSFO,614.89,USD
2022-02-19,Far East,MGO,889.06,USD
2022-03-21,Gladstone,IFO380,570.07,USD
2022-03-21,Gladstone,VLSFO,801.18,USD
2022-03-21,Gladstone,MGO,1165.26,USD
2022-03-21,Newcastle,IFO380,554.54,USD
2022-03-21,Newcastle,VLSFO,800.73,USD
2022-03-21,Newcastle,MGO,1148.15,USD
2022-03-21,Hay Point,IFO380,561.61,USD
2022-03-21,Hay Point,VLSFO,800.59,USD
2022-03-21,Hay Point,MGO,1183.7,USD
2022-03-21,Dalrymple Bay,IFO380,565.31,USD
2022-03-21,Dalrymple Bay,VLSFO,806.7,USD
2022-03-21,Dalrymple Bay,MGO,1173.58,USD
2022-03-21,Taboneo,IFO380,532.62,USD
2022-03-21,Taboneo,VLSFO,757.4,USD
2022-03-21,Taboneo,MGO,1097.59,USD
2022-03-21,Muara Pantai,IFO380,516.71,USD
2022-03-21,Muara Pantai,VLSFO,749.33,USD
2022-03-21,Muara Pantai,MGO,1090.64,USD
2022-03-21,Samarinda,IFO380,506.6,USD
2022-03-21,Samarinda,VLSFO,719.18,USD
2022-03-21,Samarinda,MGO,1062.7,USD
2022-03-21,Hampton Roads,IFO380,501.76,USD
2022-03-21,Hampton Roads,VLSFO,721.31,USD
2022-03-21,Hampton Roads,MGO,1034.95,USD
2022-03-21,Baltimore,IFO380,514.74,USD
2022-03-21,Baltimore,VLSFO,735.65,USD
2022-03-21,Baltimore,MGO,1072.05,USD
2022-03-21,New Orleans,IFO380,504.56,USD
2022-03-21,New Orleans,VLSFO,710.28,USD
2022-03-21,New Orleans,MGO,1032.5,USD
2022-03-21,Beira,IFO380,597.46,USD
2022-03-21,Beira,VLSFO,879.62,USD
2022-03-21,Beira,MGO,1258.97,USD
2022-03-21,Nacala,IFO380,607.57,USD
2022-03-21,Nacala,VLSFO,870.04,USD
2022-03-21,Nacala,MGO,1269.44,USD
2022-03-21,Baltic,IFO380,505.53,USD
2022-03-21,Baltic,VLSFO,707.21,USD
2022-03-21,Baltic,MGO,1036.63,USD
2022-03-21,Black Sea,IFO380,505.86,USD
2022-03-21,Black Sea,VLSFO,722.48,USD
2022-03-21,Black Sea,MGO,1030.62,USD
2022-03-21,Far East,IFO380,476.86,USD
2022-03-21,Far East,VLSFO,674.25,USD
2022-03-21,Far East,MGO,971.82,USD
2022-04-20,Gladstone,IFO380,567.5,USD
2022-04-20,Gladstone,VLSFO,819.61,USD
2022-04-20,Gladstone,MGO,1190.22,USD
2022-04-20,Newcastle,IFO380,574.11,USD
2022-04-20,Newcastle,VLSFO,819.82,USD
2022-04-20,Newcastle,MGO,1184.02,USD
2022-04-20,Hay Point,IFO380,603.39,USD
2022-04-20,Hay Point,VLSFO,859.54,USD
2022-04-20,Hay Point,MGO,1251.37,USD
2022-04-20,Dalrymple Bay,IFO380,585.15,USD
2022-04-20,Dalrymple Bay,VLSFO,842.74,USD
2022-04-20,Dalrymple Bay,MGO,1222.22,USD
2022-04-20,Taboneo,IFO380,536.59,USD
2022-04-20,Taboneo,VLSFO,764.36,USD
2022-04-20,Taboneo,MGO,1120.4,USD
2022-04-20,Muara Pantai,IFO380,529.8,USD
2022-04-20,Muara Pantai,VLSFO,766.1,USD
2022-04-20,Muara Pantai,MGO,1098.01,USD
2022-04-20,Samarinda,IFO380,541.83,USD
2022-04-20,Samarinda,VLSFO,763.71,USD
2022-04-20,Samarinda,MGO,1096.7,USD
2022-04-20,Hampton Roads,IFO380,524.87,USD
2022-04-20,Hampton Roads,VLSFO,747.14,USD
2022-04-20,Hampton Roads,MGO,1081.5,USD
2022-04-20,Baltimore,IFO380,536.11,USD
2022-04-20,Baltimore,VLSFO,775.16,USD
2022-04-20,Baltimore,MGO,1115.39,USD
2022-04-20,New Orleans,IFO380,501.51,USD
2022-04-20,New Orleans,VLSFO,720.6,USD
2022-04-20,New Orleans,MGO,1047.47,USD
2022-04-20,Beira,IFO380,632.11,USD
2022-04-20,Beira,VLSFO,888.75,USD
2022-04-20,Beira,MGO,1300.18,USD
2022-04-20,Nacala,IFO380,621.28,USD
2022-04-20,Nacala,VLSFO,899.01,USD
2022-04-20,Nacala,MGO,1292.39,USD
2022-04-20,Baltic,IFO380,514.17,USD
2022-04-20,Baltic,VLSFO,747.41,USD
2022-04-20,Baltic,MGO,1078.04,USD
2022-04-20,Black Sea,IFO380,522.17,USD
2022-04-20,Black Sea,VLSFO,730.56,USD
2022-04-20,Black Sea,MGO,1063.7,USD
2022-04-20,Far East,IFO380,502.09,USD
2022-04-20,Far East,VLSFO,699.29,USD
2022-04-20,Far East,MGO,1015.66,USD
2022-05-20,Gladstone,IFO380,627.9,USD
2022-05-20,Gladstone,VLSFO,890.55,USD
2022-05-20,Gladstone,MGO,1291.85,USD
2022-05-20,Newcastle,IFO380,607.37,USD
2022-05-20,Newcastle,VLSFO,860.94,USD
2022-05-20,Newcastle,MGO,1245.75,USD
2022-05-20,Hay Point,IFO380,622.42,USD
2022-05-20,Hay Point,VLSFO,889.64,USD
2022-05-20,Hay Point,MGO,1280.14,USD
2022-05-20,Dalrymple Bay,IFO380,609.29,USD
2022-05-20,Dalrymple Bay,VLSFO,881.53,USD
2022-05-20,Dalrymple Bay,MGO,1272.53,USD
2022-05-20,Taboneo,IFO380,574.62,USD
2022-05-20,Taboneo,VLSFO,820.11,USD
2022-05-20,Taboneo,MGO,1196.3,USD
2022-05-20,Muara Pantai,IFO380,583.26,USD
2022-05-20,Muara Pantai,VLSFO,814.66,USD
2022-05-20,Muara Pantai,MGO,1178.59,USD
2022-05-20,Samarinda,IFO380,575.66,USD
2022-05-20,Samarinda,VLSFO,821.3,USD
2022-05-20,Samarinda,MGO,1193.31,USD
2022-05-20,Hampton Roads,IFO380,555.62,USD
2022-05-20,Hampton Roads,VLSFO,794.4,USD
2022-05-20,Hampton Roads,MGO,1148.85,USD
2022-05-20,Baltimore,IFO380,559.01,USD
2022-05-20,Baltimore,VLSFO,799.02,USD
2022-05-20,Baltimore,MGO,1159.0,USD
2022-05-20,New Orleans,IFO380,556.32,USD
2022-05-20,New Orleans,VLSFO,782.88,USD
2022-05-20,New Orleans,MGO,1141.5,USD
2022-05-20,Beira,IFO380,673.45,USD
2022-05-20,Beira,VLSFO,953.79,USD
2022-05-20,Beira,MGO,1392.72,USD
2022-05-20,Nacala,IFO380,659.87,USD
2022-05-20,Nacala,VLSFO,952.9,USD
2022-05-20,Nacala,MGO,1379.33,USD
2022-05-20,Baltic,IFO380,543.33,USD
2022-05-20,Baltic,VLSFO,783.54,USD
2022-05-20,Baltic,MGO,1138.79,USD
2022-05-20,Black Sea,IFO380,550.22,USD
2022-05-20,Black Sea,VLSFO,781.81,USD
2022-05-20,Black Sea,MGO,1133.28,USD
2022-05-20,Far East,IFO380,539.64,USD
2022-05-20,Far East,VLSFO,765.81,USD
2022-05-20,Far East,MGO,1121.84,USD
2022-06-19,Gladstone,IFO380,651.86,USD
2022-06-19,Gladstone,VLSFO,930.3,USD
2022-06-19,Gladstone,MGO,1336.36,USD
2022-06-19,Newcastle,IFO380,634.43,USD
2022-06-19,Newcastle,VLSFO,910.23,USD
2022-06-19,Newcastle,MGO,1328.51,USD
2022-06-19,Hay Point,IFO380,658.69,USD
2022-06-19,Hay Point,VLSFO,942.43,USD
2022-06-19,Hay Point,MGO,1364.84,USD
2022-06-19,Dalrymple Bay,IFO380,672.81,USD
2022-06-19,Dalrymple Bay,VLSFO,942.52,USD
2022-06-19,Dalrymple Bay,MGO,1374.2,USD
2022-06-19,Taboneo,IFO380,605.75,USD
2022-06-19,Taboneo,VLSFO,875.76,USD
2022-06-19,Taboneo,MGO,1278.06,USD
2022-06-19,Muara Pantai,IFO380,614.71,USD
2022-06-19,Muara Pantai,VLSFO,872.27,USD
2022-06-19,Muara Pantai,MGO,1269.9,USD
2022-06-19,Samarinda,IFO380,607.6,USD
2022-06-19,Samarinda,VLSFO,857.23,USD
2022-06-19,Samarinda,MGO,1242.28,USD
2022-06-19,Hampton Roads,IFO380,600.21,USD
2022-06-19,Hampton Roads,VLSFO,862.25,USD
2022-06-19,Hampton Roads,MGO,1239.05,USD
2022-06-19,Baltimore,IFO380,604.48,USD
2022-06-19,Baltimore,VLSFO,856.12,USD
2022-06-19,Baltimore,MGO,1255.85,USD
2022-06-19,New Orleans,IFO380,571.93,USD
2022-06-19,New Orleans,VLSFO,826.83,USD
2022-06-19,New Orleans,MGO,1201.71,USD
2022-06-19,Beira,IFO380,699.77,USD
2022-06-19,Beira,VLSFO,992.05,USD
2022-06-19,Beira,MGO,1443.82,USD
2022-06-19,Nacala,IFO380,721.46,USD
2022-06-19,Nacala,VLSFO,1023.86,USD
2022-06-19,Nacala,MGO,1489.25,USD
2022-06-19,Baltic,IFO380,580.67,USD
2022-06-19,Baltic,VLSFO,840.22,USD
2022-06-19,Baltic,MGO,1210.58,USD
2022-06-19,Black Sea,IFO380,575.42,USD
2022-06-19,Black Sea,VLSFO,816.42,USD
2022-06-19,Black Sea,MGO,1176.62,USD
2022-06-19,Far East,IFO380,550.01,USD
2022-06-19,Far East,VLSFO,789.5,USD
2022-06-19,Far East,MGO,1140.27,USD
2022-07-19,Gladstone,IFO380,633.07,USD
2022-07-19,Gladstone,VLSFO,895.53,USD
2022-07-19,Gladstone,MGO,1289.34,USD
2022-07-19,Newcastle,IFO380,604.63,USD
2022-07-19,Newcastle,VLSFO,873.88,USD
2022-07-19,Newcastle,MGO,1261.04,USD
2022-07-19,Hay Point,IFO380,633.12,USD
2022-07-19,Hay Point,VLSFO,909.98,USD
2022-07-19,Hay Point,MGO,1314.37,USD
2022-07-19,Dalrymple Bay,IFO380,630.61,USD
2022-07-19,Dalrymple Bay,VLSFO,893.3,USD
2022-07-19,Dalrymple Bay,MGO,1306.63,USD
2022-07-19,Taboneo,IFO380,574.94,USD
2022-07-19,Taboneo,VLSFO,813.83,USD
2022-07-19,Taboneo,MGO,1186.99,USD
2022-07-19,Muara Pantai,IFO380,566.75,USD
2022-07-19,Muara Pantai,VLSFO,826.97,USD
2022-07-19,Muara Pantai,MGO,1181.88,USD
2022-07-19,Samarinda,IFO380,572.03,USD
2022-07-19,Samarinda,VLSFO,828.47,USD
2022-07-19,Samarinda,MGO,1194.17,USD
2022-07-19,Hampton Roads,IFO380,571.48,USD
2022-07-19,Hampton Roads,VLSFO,812.47,USD
2022-07-19,Hampton Roads,MGO,1180.23,USD
2022-07-19,Baltimore,IFO380,561.98,USD
2022-07-19,Baltimore,VLSFO,802.34,USD
2022-07-19,Baltimore,MGO,1163.73,USD
2022-07-19,New Orleans,IFO380,568.92,USD
2022-07-19,New Orleans,VLSFO,790.86,USD
2022-07-19,New Orleans,MGO,1153.55,USD
2022-07-19,Beira,IFO380,676.67,USD
2022-07-19,Beira,VLSFO,959.16,USD
2022-07-19,Beira,MGO,1402.7,USD
2022-07-19,Nacala,IFO380,685.11,USD
2022-07-19,Nacala,VLSFO,979.87,USD
2022-07-19,Nacala,MGO,1416.67,USD
2022-07-19,Baltic,IFO380,551.48,USD
2022-07-19,Baltic,VLSFO,795.94,USD
2022-07-19,Baltic,MGO,1162.76,USD
2022-07-19,Black Sea,IFO380,548.3,USD
2022-07-19,Black Sea,VLSFO,792.03,USD
2022-07-19,Black Sea,MGO,1144.03,USD
2022-07-19,Far East,IFO380,523.23,USD
2022-07-19,Far East,VLSFO,754.17,USD
2022-07-19,Far East,MGO,1090.14,USD
2022-08-18,Gladstone,IFO380,581.92,USD
2022-08-18,Gladstone,VLSFO,818.07,USD
2022-08-18,Gladstone,MGO,1199.85,USD
2022-08-18,Newcastle,IFO380,558.25,USD
2022-08-18,Newcastle,VLSFO,806.19,USD
2022-08-18,Newcastle,MGO,1161.74,USD
2022-08-18,Hay Point,IFO380,581.88,USD
2022-08-18,Hay Point,VLSFO,818.79,USD
2022-08-18,Hay Point,MGO,1184.56,USD
2022-08-18,Dalrymple Bay,IFO380,590.96,USD
2022-08-18,Dalrymple Bay,VLSFO,836.39,USD
2022-08-18,Dalrymple Bay,MGO,1202.2,USD
2022-08-18,Taboneo,IFO380,530.19,USD
2022-08-18,Taboneo,VLSFO,749.26,USD
2022-08-18,Taboneo,MGO,1069.98,USD
2022-08-18,Muara Pantai,IFO380,522.33,USD
2022-08-18,Muara Pantai,VLSFO,741.93,USD
2022-08-18,Muara Pantai,MGO,1082.3,USD
2022-08-18,Samarinda,IFO380,530.35,USD
2022-08-18,Samarinda,VLSFO,754.61,USD
2022-08-18,Samarinda,MGO,1094.17,USD
2022-08-18,Hampton Roads,IFO380,527.85,USD
2022-08-18,Hampton Roads,VLSFO,742.8,USD
2022-08-18,Hampton Roads,MGO,1067.33,USD
2022-08-18,Baltimore,IFO380,530.19,USD
2022-08-18,Baltimore,VLSFO,754.35,USD
2022-08-18,Baltimore,MGO,1094.57,USD
2022-08-18,New Orleans,IFO380,519.36,USD
2022-08-18,New Orleans,VLSFO,735.12,USD
2022-08-18,New Orleans,MGO,1072.04,USD
2022-08-18,Beira,IFO380,610.58,USD
2022-08-18,Beira,VLSFO,884.26,USD
2022-08-18,Beira,MGO,1281.86,USD
2022-08-18,Nacala,IFO380,611.03,USD
2022-08-18,Nacala,VLSFO,882.52,USD
2022-08-18,Nacala,MGO,1288.85,USD
2022-08-18,Baltic,IFO380,509.59,USD
2022-08-18,Baltic,VLSFO,723.34,USD
2022-08-18,Baltic,MGO,1064.57,USD
2022-08-18,Black Sea,IFO380,507.44,USD
2022-08-18,Black Sea,VLSFO,722.23,USD
2022-08-18,Black Sea,MGO,1049.91,USD
2022-08-18,Far East,IFO380,489.73,USD
2022-08-18,Far East,VLSFO,701.65,USD
2022-08-18,Far East,MGO,1032.18,USD
2022-09-17,Gladstone,IFO380,543.09,USD
2022-09-17,Gladstone,VLSFO,771.97,USD
2022-09-17,Gladstone,MGO,1102.8,USD
2022-09-17,Newcastle,IFO380,553.16,USD
2022-09-17,Newcastle,VLSFO,777.55,USD
2022-09-17,Newcastle,MGO,1136.09,USD
2022-09-17,Hay Point,IFO380,549.29,USD
2022-09-17,Hay Point,VLSFO,796.4,USD
2022-09-17,Hay Point,MGO,1154.04,USD
2022-09-17,Dalrymple Bay,IFO380,546.76,USD
2022-09-17,Dalrymple Bay,VLSFO,781.0,USD
2022-09-17,Dalrymple Bay,MGO,1136.99,USD
2022-09-17,Taboneo,IFO380,515.97,USD
2022-09-17,Taboneo,VLSFO,734.93,USD
2022-09-17,Taboneo,MGO,1057.57,USD
2022-09-17,Muara Pantai,IFO380,497.91,USD
2022-09-17,Muara Pantai,VLSFO,702.65,USD
2022-09-17,Muara Pantai,MGO,1027.33,USD
2022-09-17,Samarinda,IFO380,505.29,USD
2022-09-17,Samarinda,VLSFO,716.85,USD
2022-09-17,Samarinda,MGO,1053.32,USD
2022-09-17,Hampton Roads,IFO380,488.57,USD
2022-09-17,Hampton Roads,VLSFO,706.07,USD
2022-09-17,Hampton Roads,MGO,1026.73,USD
2022-09-17,Baltimore,IFO380,508.23,USD
2022-09-17,Baltimore,VLSFO,722.69,USD
2022-09-17,Baltimore,MGO,1046.01,USD
2022-09-17,New Orleans,IFO380,486.05,USD
2022-09-17,New Orleans,VLSFO,677.42,USD
2022-09-17,New Orleans,MGO,982.18,USD
2022-09-17,Beira,IFO380,600.25,USD
2022-09-17,Beira,VLSFO,849.94,USD
2022-09-17,Beira,MGO,1235.49,USD
2022-09-17,Nacala,IFO380,595.27,USD
2022-09-17,Nacala,VLSFO,841.33,USD
2022-09-17,Nacala,MGO,1217.36,USD
2022-09-17,Baltic,IFO380,495.44,USD
2022-09-17,Baltic,VLSFO,709.43,USD
2022-09-17,Baltic,MGO,1017.49,USD
2022-09-17,Black Sea,IFO380,492.49,USD
2022-09-17,Black Sea,VLSFO,696.87,USD
2022-09-17,Black Sea,MGO,1001.42,USD
2022-09-17,Far East,IFO380,469.53,USD
2022-09-17,Far East,VLSFO,665.08,USD
2022-09-17,Far East,MGO,962.0,USD
2022-10-17,Gladstone,IFO380,536.24,USD
2022-10-17,Gladstone,VLSFO,767.64,USD
2022-10-17,Gladstone,MGO,1108.94,USD
2022-10-17,Newcastle,IFO380,515.63,USD
2022-10-17,Newcastle,VLSFO,734.42,USD
2022-10-17,Newcastle,MGO,1063.93,USD
2022-10-17,Hay Point,IFO380,537.35,USD
2022-10-17,Hay Point,VLSFO,761.82,USD
2022-10-17,Hay Point,MGO,1108.48,USD
2022-10-17,Dalrymple Bay,IFO380,510.26,USD
2022-10-17,Dalrymple Bay,VLSFO,733.68,USD
2022-10-17,Dalrymple Bay,MGO,1065.15,USD
2022-10-17,Taboneo,IFO380,492.17,USD
2022-10-17,Taboneo,VLSFO,691.48,USD
2022-10-17,Taboneo,MGO,998.01,USD
2022-10-17,Muara Pantai,IFO380,486.33,USD
2022-10-17,Muara Pantai,VLSFO,689.49,USD
2022-10-17,Muara Pantai,MGO,1009.68,USD
2022-10-17,Samarinda,IFO380,495.03,USD
2022-10-17,Samarinda,VLSFO,710.76,USD
2022-10-17,Samarinda,MGO,1023.61,USD
2022-10-17,Hampton Roads,IFO380,468.13,USD
2022-10-17,Hampton Roads,VLSFO,680.4,USD
2022-10-17,Hampton Roads,MGO,982.05,USD
2022-10-17,Baltimore,IFO380,477.48,USD
2022-10-17,Baltimore,VLSFO,685.26,USD
2022-10-17,Baltimore,MGO,984.74,USD
2022-10-17,New Orleans,IFO380,458.45,USD
2022-10-17,New Orleans,VLSFO,655.75,USD
2022-10-17,New Orleans,MGO,950.44,USD
2022-10-17,Beira,IFO380,546.56,USD
2022-10-17,Beira,VLSFO,785.97,USD
2022-10-17,Beira,MGO,1129.9,USD
2022-10-17,Nacala,IFO380,569.18,USD
2022-10-17,Nacala,VLSFO,807.15,USD
2022-10-17,Nacala,MGO,1162.22,USD
2022-10-17,Baltic,IFO380,479.8,USD
2022-10-17,Baltic,VLSFO,687.74,USD
2022-10-17,Baltic,MGO,986.87,USD
2022-10-17,Black Sea,IFO380,463.77,USD
2022-10-17,Black Sea,VLSFO,660.96,USD
2022-10-17,Black Sea,MGO,955.24,USD
2022-10-17,Far East,IFO380,440.24,USD
2022-10-17,Far East,VLSFO,634.37,USD
2022-10-17,Far East,MGO,933.48,USD
2022-11-16,Gladstone,IFO380,486.63,USD
2022-11-16,Gladstone,VLSFO,685.3,USD
2022-11-16,Gladstone,MGO,998.39,USD
2022-11-16,Newcastle,IFO380,478.91,USD
2022-11-16,Newcastle,VLSFO,691.9,USD
2022-11-16,Newcastle,MGO,998.73,USD
2022-11-16,Hay Point,IFO380,486.23,USD
2022-11-16,Hay Point,VLSFO,702.07,USD
2022-11-16,Hay Point,MGO,1010.24,USD
2022-11-16,Dalrymple Bay,IFO380,498.1,USD
2022-11-16,Dalrymple Bay,VLSFO,723.22,USD
2022-11-16,Dalrymple Bay,MGO,1017.14,USD
2022-11-16,Taboneo,IFO380,466.23,USD
2022-11-16,Taboneo,VLSFO,673.09,USD
2022-11-16,Taboneo,MGO,970.78,USD
2022-11-16,Muara Pantai,IFO380,456.29,USD
2022-11-16,Muara Pantai,VLSFO,633.4,USD
2022-11-16,Muara Pantai,MGO,934.94,USD
2022-11-16,Samarinda,IFO380,445.69,USD
2022-11-16,Samarinda,VLSFO,636.28,USD
2022-11-16,Samarinda,MGO,928.49,USD
2022-11-16,Hampton Roads,IFO380,446.42,USD
2022-11-16,Hampton Roads,VLSFO,630.34,USD
2022-11-16,Hampton Roads,MGO,924.17,USD
2022-11-16,Baltimore,IFO380,441.48,USD
2022-11-16,Baltimore,VLSFO,633.72,USD
2022-11-16,Baltimore,MGO,922.43,USD
2022-11-16,New Orleans,IFO380,436.79,USD
2022-11-16,New Orleans,VLSFO,622.03,USD
2022-11-16,New Orleans,MGO,905.04,USD
2022-11-16,Beira,IFO380,525.26,USD
2022-11-16,Beira,VLSFO,757.48,USD
2022-11-16,Beira,MGO,1100.74,USD
2022-11-16,Nacala,IFO380,543.92,USD
2022-11-16,Nacala,VLSFO,779.2,USD
2022-11-16,Nacala,MGO,1127.03,USD
2022-11-16,Baltic,IFO380,432.04,USD
2022-11-16,Baltic,VLSFO,621.28,USD
2022-11-16,Baltic,MGO,910.21,USD
2022-11-16,Black Sea,IFO380,423.47,USD
2022-11-16,Black Sea,VLSFO,618.81,USD
2022-11-16,Black Sea,MGO,894.55,USD
2022-11-16,Far East,IFO380,413.68,USD
2022-11-16,Far East,VLSFO,599.12,USD
2022-11-16,Far East,MGO,863.72,USD
2022-12-16,Gladstone,IFO380,457.66,USD
2022-12-16,Gladstone,VLSFO,650.21,USD
2022-12-16,Gladstone,MGO,930.71,USD
2022-12-16,Newcastle,IFO380,436.6,USD
2022-12-16,Newcastle,VLSFO,631.85,USD
2022-12-16,Newcastle,MGO,916.28,USD
2022-12-16,Hay Point,IFO380,457.75,USD
2022-12-16,Hay Point,VLSFO,649.88,USD
2022-12-16,Hay Point,MGO,947.79,USD
2022-12-16,Dalrymple Bay,IFO380,446.35,USD
2022-12-16,Dalrymple Bay,VLSFO,637.68,USD
2022-12-16,Dalrymple Bay,MGO,917.8,USD
2022-12-16,Taboneo,IFO380,407.42,USD
2022-12-16,Taboneo,VLSFO,599.74,USD
2022-12-16,Taboneo,MGO,860.22,USD
2022-12-16,Muara Pantai,IFO380,404.0,USD
2022-12-16,Muara Pantai,VLSFO,580.51,USD
2022-12-16,Muara Pantai,MGO,839.48,USD
2022-12-16,Samarinda,IFO380,388.91,USD
2022-12-16,Samarinda,VLSFO,559.69,USD
2022-12-16,Samarinda,MGO,819.31,USD
2022-12-16,Hampton Roads,IFO380,400.95,USD
2022-12-16,Hampton Roads,VLSFO,580.88,USD
2022-12-16,Hampton Roads,MGO,831.49,USD
2022-12-16,Baltimore,IFO380,405.42,USD
2022-12-16,Baltimore,VLSFO,586.88,USD
2022-12-16,Baltimore,MGO,845.23,USD
2022-12-16,New Orleans,IFO380,392.27,USD
2022-12-16,New Orleans,VLSFO,564.36,USD
2022-12-16,New Orleans,MGO,822.65,USD
2022-12-16,Beira,IFO380,468.24,USD
2022-12-16,Beira,VLSFO,684.32,USD
2022-12-16,Beira,MGO,984.73,USD
2022-12-16,Nacala,IFO380,472.76,USD
2022-12-16,Nacala,VLSFO,681.78,USD
2022-12-16,Nacala,MGO,983.99,USD
2022-12-16,Baltic,IFO380,401.75,USD
2022-12-16,Baltic,VLSFO,561.81,USD
2022-12-16,Baltic,MGO,813.02,USD
2022-12-16,Black Sea,IFO380,392.17,USD
2022-12-16,Black Sea,VLSFO,557.19,USD
2022-12-16,Black Sea,MGO,806.88,USD
