date,route_id,freight_usd_mt
2021-08-23,IND_DHA_CAP,10.48
2021-08-23,IND_GAN_PAN,10.0
2021-08-23,IND_GAN_CAP,9.75
2021-08-23,IND_GOP_PAN,9.84
2021-08-23,IND_GOP_CAP,11.83
2021-08-23,IND_HAL_PAN,9.47
2021-08-23,IND_HAL_CAP,9.65
2021-08-23,RUS_PAR_PAN,23.73
2021-08-23,RUS_PAR_CAP,21.83
2021-08-23,RUS_VIZ_PAN,20.1
2021-08-23,RUS_VIZ_CAP,24.87
2021-08-23,RUS_DHA_PAN,26.5
2021-08-23,RUS_DHA_CAP,19.83
2021-08-23,RUS_GAN_PAN,22.47
2021-08-23,RUS_GAN_CAP,23.48
2021-08-23,RUS_GOP_PAN,20.73
2021-08-23,RUS_GOP_CAP,20.86
2021-08-23,RUS_HAL_PAN,24.87
2021-08-23,RUS_HAL_CAP,21.61
2021-08-23,MOZ_PAR_PAN,21.26
2021-08-23,MOZ_PAR_CAP,21.99
2021-08-23,MOZ_VIZ_PAN,19.74
2021-08-23,MOZ_VIZ_CAP,20.1
2021-08-23,MOZ_DHA_PAN,22.68
2021-08-23,MOZ_DHA_CAP,22.44
2021-08-23,MOZ_GAN_PAN,20.13
2021-08-23,MOZ_GAN_CAP,21.61
2021-08-23,MOZ_GOP_PAN,21.34
2021-08-23,MOZ_GOP_CAP,23.07
2021-08-23,MOZ_HAL_PAN,23.05
2021-08-23,MOZ_HAL_CAP,19.92
2021-08-23,USA_PAR_PAN,36.02
2021-08-23,USA_PAR_CAP,27.56
2021-08-23,USA_VIZ_PAN,31.49
2021-08-23,USA_VIZ_CAP,33.74
2021-08-23,USA_DHA_PAN,35.77
2021-08-23,USA_DHA_CAP,29.79
2021-08-23,USA_GAN_PAN,33.16
2021-08-23,USA_GAN_CAP,31.81
2021-08-23,USA_GOP_PAN,37.17
2021-08-23,USA_GOP_CAP,28.33
2021-08-23,USA_HAL_PAN,27.58
2021-08-23,USA_HAL_CAP,31.73
2021-09-22,AUS_PAR_PAN,15.7
2021-09-22,AUS_PAR_CAP,14.26
2021-09-22,AUS_VIZ_PAN,17.14
2021-09-22,AUS_VIZ_CAP,14.8
2021-09-22,AUS_DHA_PAN,17.05
2021-09-22,AUS_DHA_CAP,15.56
2021-09-22,AUS_GAN_PAN,17.27
2021-09-22,AUS_GAN_CAP,18.42
2021-09-22,AUS_GOP_PAN,15.09
2021-09-22,AUS_GOP_CAP,16.06
2021-09-22,AUS_HAL_PAN,16.91
2021-09-22,AUS_HAL_CAP,17.3
2021-09-22,IND_PAR_PAN,11.92
2021-09-22,IND_PAR_CAP,11.59
2021-09-22,IND_VIZ_PAN,10.94
2021-09-22,IND_VIZ_CAP,11.09
2021-09-22,IND_DHA_PAN,11.63
2021-09-22,IND_DHA_CAP,11.9
2021-09-22,IND_GAN_PAN,11.24
2021-09-22,IND_GAN_CAP,9.88
2021-09-22,IND_GOP_PAN,12.03
2021-09-22,IND_GOP_CAP,9.53
2021-09-22,IND_HAL_PAN,10.19
2021-09-22,IND_HAL_CAP,9.75
2021-09-22,RUS_PAR_PAN,22.24
2021-09-22,RUS_PAR_CAP,21.0
2021-09-22,RUS_VIZ_PAN,21.7
2021-09-22,RUS_VIZ_CAP,23.09
2021-09-22,RUS_DHA_PAN,22.05
2021-09-22,RUS_DHA_CAP,25.96
2021-09-22,RUS_GAN_PAN,23.04
2021-09-22,RUS_GAN_CAP,24.28
2021-09-22,RUS_GOP_PAN,25.96
2021-09-22,RUS_GOP_CAP,20.89
2021-09-22,RUS_HAL_PAN,22.0
2021-09-22,RUS_HAL_CAP,23.61
2021-09-22,MOZ_PAR_PAN,24.55
2021-09-22,MOZ_PAR_CAP,19.58
2021-09-22,MOZ_VIZ_PAN,21.73
2021-09-22,MOZ_VIZ_CAP,22.03
2021-09-22,MOZ_DHA_PAN,19.97
2021-09-22,MOZ_DHA_CAP,21.79
2021-09-22,MOZ_GAN_PAN,20.13
2021-09-22,MOZ_GAN_CAP,22.8
2021-09-22,MOZ_GOP_PAN,22.81
2021-09-22,MOZ_GOP_CAP,22.27
2021-09-22,MOZ_HAL_PAN,19.13
2021-09-22,MOZ_HAL_CAP,21.93
2021-09-22,USA_PAR_PAN,29.41
2021-09-22,USA_PAR_CAP,34.53
2021-09-22,USA_VIZ_PAN,32.65
2021-09-22,USA_VIZ_CAP,30.2
2021-09-22,USA_DHA_PAN,33.85
2021-09-22,USA_DHA_CAP,32.79
2021-09-22,USA_GAN_PAN,35.74
2021-09-22,USA_GAN_CAP,32.62
2021-09-22,USA_GOP_PAN,30.43
2021-09-22,USA_GOP_CAP,29.41
2021-09-22,USA_HAL_PAN,37.45
2021-09-22,USA_HAL_CAP,31.0
2021-10-22,AUS_PAR_PAN,16.09
2021-10-22,AUS_PAR_CAP,19.36
2021-10-22,AUS_VIZ_PAN,15.19
2021-10-22,AUS_VIZ_CAP,17.9
2021-10-22,AUS_DHA_PAN,17.33
2021-10-22,AUS_DHA_CAP,14.61
2021-10-22,AUS_GAN_PAN,16.58
2021-10-22,AUS_GAN_CAP,15.74
2021-10-22,AUS_GOP_PAN,17.88
2021-10-22,AUS_GOP_CAP,15.98
2021-10-22,AUS_HAL_PAN,16.28
2021-10-22,AUS_HAL_CAP,14.71
2021-10-22,IND_PAR_PAN,11.19
2021-10-22,IND_PAR_CAP,10.44
2021-10-22,IND_VIZ_PAN,9.31
2021-10-22,IND_VIZ_CAP,12.54
2021-10-22,IND_DHA_PAN,9.24
2021-10-22,IND_DHA_CAP,8.61
2021-10-22,IND_GAN_PAN,9.34
2021-10-22,IND_GAN_CAP,9.18
2021-10-22,IND_GOP_PAN,11.46
2021-10-22,IND_GOP_CAP,8.88
2021-10-22,IND_HAL_PAN,10.51
2021-10-22,IND_HAL_CAP,10.99
2021-10-22,RUS_PAR_PAN,23.46
2021-10-22,RUS_PAR_CAP,24.47
2021-10-22,RUS_VIZ_PAN,21.7
2021-10-22,RUS_VIZ_CAP,19.13
2021-10-22,RUS_DHA_PAN,21.92
2021-10-22,RUS_DHA_CAP,24.6
2021-10-22,RUS_GAN_PAN,24.05
2021-10-22,RUS_GAN_CAP,24.48
2021-10-22,RUS_GOP_PAN,23.21
2021-10-22,RUS_GOP_CAP,24.02
2021-10-22,RUS_HAL_PAN,19.66
2021-10-22,RUS_HAL_CAP,23.26
2021-10-22,MOZ_PAR_PAN,20.61
2021-10-22,MOZ_PAR_CAP,23.07
2021-10-22,MOZ_VIZ_PAN,23.61
2021-10-22,MOZ_VIZ_CAP,20.26
2021-10-22,MOZ_DHA_PAN,18.42
2021-10-22,MOZ_DHA_CAP,20.84
2021-10-22,MOZ_GAN_PAN,20.87
2021-10-22,MOZ_GAN_CAP,23.44
2021-10-22,MOZ_GOP_PAN,21.84
2021-10-22,MOZ_GOP_CAP,20.48
2021-10-22,MOZ_HAL_PAN,22.97
2021-10-22,MOZ_HAL_CAP,22.28
2021-10-22,USA_PAR_PAN,29.21
2021-10-22,USA_PAR_CAP,29.16
2021-10-22,USA_VIZ_PAN,32.19
2021-10-22,USA_VIZ_CAP,30.45
2021-10-22,USA_DHA_PAN,34.22
2021-10-22,USA_DHA_CAP,32.84
2021-10-22,USA_GAN_PAN,29.47
2021-10-22,USA_GAN_CAP,31.87
2021-10-22,USA_GOP_PAN,33.33
2021-10-22,USA_GOP_CAP,30.97
2021-10-22,USA_HAL_PAN,30.35
2021-10-22,USA_HAL_CAP,31.46
2021-11-21,AUS_PAR_PAN,16.97
2021-11-21,AUS_PAR_CAP,15.29
2021-11-21,AUS_VIZ_PAN,14.69
2021-11-21,AUS_VIZ_CAP,18.49
2021-11-21,AUS_DHA_PAN,15.83
2021-11-21,AUS_DHA_CAP,17.11
2021-11-21,AUS_GAN_PAN,16.96
2021-11-21,AUS_GAN_CAP,15.92
2021-11-21,AUS_GOP_PAN,15.69
2021-11-21,AUS_GOP_CAP,17.05
2021-11-21,AUS_HAL_PAN,16.46
2021-11-21,AUS_HAL_CAP,16.79
2021-11-21,IND_PAR_PAN,9.26
2021-11-21,IND_PAR_CAP,10.8
2021-11-21,IND_VIZ_PAN,10.77
2021-11-21,IND_VIZ_CAP,9.6
2021-11-21,IND_DHA_PAN,9.67
2021-11-21,IND_DHA_CAP,10.43
2021-11-21,IND_GAN_PAN,12.27
2021-11-21,IND_GAN_CAP,10.65
2021-11-21,IND_GOP_PAN,8.86
2021-11-21,IND_GOP_CAP,10.71
2021-11-21,IND_HAL_PAN,8.97
2021-11-21,IND_HAL_CAP,11.78
2021-11-21,RUS_PAR_PAN,26.79
2021-11-21,RUS_PAR_CAP,24.12
2021-11-21,RUS_VIZ_PAN,22.25
2021-11-21,RUS_VIZ_CAP,21.88
2021-11-21,RUS_DHA_PAN,23.59
2021-11-21,RUS_DHA_CAP,21.39
2021-11-21,RUS_GAN_PAN,23.69
2021-11-21,RUS_GAN_CAP,27.28
2021-11-21,RUS_GOP_PAN,21.88
2021-11-21,RUS_GOP_CAP,23.95
2021-11-21,RUS_HAL_PAN,25.69
2021-11-21,RUS_HAL_CAP,24.52
2021-11-21,MOZ_PAR_PAN,24.43
2021-11-21,MOZ_PAR_CAP,20.24
2021-11-21,MOZ_VIZ_PAN,21.34
2021-11-21,MOZ_VIZ_CAP,21.11
2021-11-21,MOZ_DHA_PAN,19.92
2021-11-21,MOZ_DHA_CAP,18.93
2021-11-21,MOZ_GAN_PAN,20.2
2021-11-21,MOZ_GAN_CAP,21.21
2021-11-21,MOZ_GOP_PAN,22.05
2021-11-21,MOZ_GOP_CAP,21.83
2021-11-21,MOZ_HAL_PAN,17.44
2021-11-21,MOZ_HAL_CAP,22.07
2021-11-21,USA_PAR_PAN,35.04
2021-11-21,USA_PAR_CAP,35.5
2021-11-21,USA_VIZ_PAN,32.84
2021-11-21,USA_VIZ_CAP,31.4
2021-11-21,USA_DHA_PAN,34.54
2021-11-21,USA_DHA_CAP,31.62
2021-11-21,USA_GAN_PAN,33.98
2021-11-21,USA_GAN_CAP,29.92
2021-11-21,USA_GOP_PAN,29.85
2021-11-21,USA_GOP_CAP,31.41
2021-11-21,USA_HAL_PAN,37.7
2021-11-21,USA_HAL_CAP,34.28
2021-12-21,AUS_PAR_PAN,16.83
2021-12-21,AUS_PAR_CAP,16.88
2021-12-21,AUS_VIZ_PAN,18.01
2021-12-21,AUS_VIZ_CAP,18.44
2021-12-21,AUS_DHA_PAN,16.87
2021-12-21,AUS_DHA_CAP,17.19
2021-12-21,AUS_GAN_PAN,16.62
2021-12-21,AUS_GAN_CAP,18.87
2021-12-21,AUS_GOP_PAN,18.1
2021-12-21,AUS_GOP_CAP,16.62
2021-12-21,AUS_HAL_PAN,16.74
2021-12-21,AUS_HAL_CAP,14.53
2021-12-21,IND_PAR_PAN,9.34
2021-12-21,IND_PAR_CAP,9.78
2021-12-21,IND_VIZ_PAN,11.48
2021-12-21,IND_VIZ_CAP,10.74
2021-12-21,IND_DHA_PAN,10.33
2021-12-21,IND_DHA_CAP,10.79
2021-12-21,IND_GAN_PAN,12.9
2021-12-21,IND_GAN_CAP,8.75
2021-12-21,IND_GOP_PAN,10.45
2021-12-21,IND_GOP_CAP,12.45
2021-12-21,IND_HAL_PAN,8.84
2021-12-21,IND_HAL_CAP,11.54
2021-12-21,RUS_PAR_PAN,23.22
2021-12-21,RUS_PAR_CAP,21.72
2021-12-21,RUS_VIZ_PAN,24.67
2021-12-21,RUS_VIZ_CAP,21.03
2021-12-21,RUS_DHA_PAN,21.47
2021-12-21,RUS_DHA_CAP,20.9
2021-12-21,RUS_GAN_PAN,21.05
2021-12-21,RUS_GAN_CAP,22.89
2021-12-21,RUS_GOP_PAN,19.86
2021-12-21,RUS_GOP_CAP,24.3
2021-12-21,RUS_HAL_PAN,20.64
2021-12-21,RUS_HAL_CAP,22.8
2021-12-21,MOZ_PAR_PAN,20.61
2021-12-21,MOZ_PAR_CAP,17.32
2021-12-21,MOZ_VIZ_PAN,19.71
2021-12-21,MOZ_VIZ_CAP,22.06
2021-12-21,MOZ_DHA_PAN,19.17
2021-12-21,MOZ_DHA_CAP,20.66
2021-12-21,MOZ_GAN_PAN,18.31
2021-12-21,MOZ_GAN_CAP,20.98
2021-12-21,MOZ_GOP_PAN,20.68
2021-12-21,MOZ_GOP_CAP,23.94
2021-12-21,MOZ_HAL_PAN,20.92
2021-12-21,MOZ_HAL_CAP,20.25
2021-12-21,USA_PAR_PAN,32.48
2021-12-21,USA_PAR_CAP,34.24
2021-12-21,USA_VIZ_PAN,31.88
2021-12-21,USA_VIZ_CAP,32.22
2021-12-21,USA_DHA_PAN,36.01
2021-12-21,USA_DHA_CAP,29.07
2021-12-21,USA_GAN_PAN,28.87
2021-12-21,USA_GAN_CAP,27.7
2021-12-21,USA_GOP_PAN,30.25
2021-12-21,USA_GOP_CAP,30.42
2021-12-21,USA_HAL_PAN,34.46
2021-12-21,USA_HAL_CAP,29.47
2022-01-20,AUS_PAR_PAN,14.36
2022-01-20,AUS_PAR_CAP,15.18
2022-01-20,AUS_VIZ_PAN,16.24
2022-01-20,AUS_VIZ_CAP,14.72
2022-01-20,AUS_DHA_PAN,17.13
2022-01-20,AUS_DHA_CAP,16.6
2022-01-20,AUS_GAN_PAN,17.21
2022-01-20,AUS_GAN_CAP,14.14
2022-01-20,AUS_GOP_PAN,16.58
2022-01-20,AUS_GOP_CAP,15.83
2022-01-20,AUS_HAL_PAN,18.04
2022-01-20,AUS_HAL_CAP,17.48
2022-01-20,IND_PAR_PAN,8.93
2022-01-20,IND_PAR_CAP,9.95
2022-01-20,IND_VIZ_PAN,8.53
2022-01-20,IND_VIZ_CAP,10.56
2022-01-20,IND_DHA_PAN,12.72
2022-01-20,IND_DHA_CAP,11.17
2022-01-20,IND_GAN_PAN,9.5
2022-01-20,IND_GAN_CAP,8.58
2022-01-20,IND_GOP_PAN,9.95
2022-01-20,IND_GOP_CAP,9.83
2022-01-20,IND_HAL_PAN,9.41
2022-01-20,IND_HAL_CAP,9.08
2022-01-20,RUS_PAR_PAN,22.84
2022-01-20,RUS_PAR_CAP,24.65
2022-01-20,RUS_VIZ_PAN,22.09
2022-01-20,RUS_VIZ_CAP,25.47
2022-01-20,RUS_DHA_PAN,21.03
2022-01-20,RUS_DHA_CAP,23.97
2022-01-20,RUS_GAN_PAN,22.21
2022-01-20,RUS_GAN_CAP,22.43
2022-01-20,RUS_GOP_PAN,21.35
2022-01-20,RUS_GOP_CAP,19.54
2022-01-20,RUS_HAL_PAN,23.81
2022-01-20,RUS_HAL_CAP,24.26
2022-01-20,MOZ_PAR_PAN,23.16
2022-01-20,MOZ_PAR_CAP,20.63
2022-01-20,MOZ_VIZ_PAN,20.74
2022-01-20,MOZ_VIZ_CAP,18.32
2022-01-20,MOZ_DHA_PAN,20.11
2022-01-20,MOZ_DHA_CAP,19.21
2022-01-20,MOZ_GAN_PAN,19.38
2022-01-20,MOZ_GAN_CAP,23.1
2022-01-20,MOZ_GOP_PAN,21.22
2022-01-20,MOZ_GOP_CAP,20.41
2022-01-20,MOZ_HAL_PAN,18.59
2022-01-20,MOZ_HAL_CAP,21.58
2022-01-20,USA_PAR_PAN,36.62
2022-01-20,USA_PAR_CAP,30.95
2022-01-20,USA_VIZ_PAN,32.81
2022-01-20,USA_VIZ_CAP,38.43
2022-01-20,USA_DHA_PAN,33.72
2022-01-20,USA_DHA_CAP,28.9
2022-01-20,USA_GAN_PAN,33.49
2022-01-20,USA_GAN_CAP,33.71
2022-01-20,USA_GOP_PAN,28.74
2022-01-20,USA_GOP_CAP,31.99
2022-01-20,USA_HAL_PAN,34.1
2022-01-20,USA_HAL_CAP,32.26
2022-02-19,AUS_PAR_PAN,15.92
2022-02-19,AUS_PAR_CAP,17.44
2022-02-19,AUS_VIZ_PAN,18.34
2022-02-19,AUS_VIZ_CAP,15.02
2022-02-19,AUS_DHA_PAN,15.29
2022-02-19,AUS_DHA_CAP,15.93
2022-02-19,AUS_GAN_PAN,15.31
2022-02-19,AUS_GAN_CAP,14.4
2022-02-19,AUS_GOP_PAN,16.75
2022-02-19,AUS_GOP_CAP,17.86
2022-02-19,AUS_HAL_PAN,15.82
2022-02-19,AUS_HAL_CAP,14.83
2022-02-19,IND_PAR_PAN,11.28
2022-02-19,IND_PAR_CAP,10.0
2022-02-19,IND_VIZ_PAN,9.3
2022-02-19,IND_VIZ_CAP,9.43
2022-02-19,IND_DHA_PAN,8.76
2022-02-19,IND_DHA_CAP,9.43
2022-02-19,IND_GAN_PAN,10.97
2022-02-19,IND_GAN_CAP,10.85
2022-02-19,IND_GOP_PAN,12.13
2022-02-19,IND_GOP_CAP,10.85
2022-02-19,IND_HAL_PAN,11.5
2022-02-19,IND_HAL_CAP,9.88
2022-02-19,RUS_PAR_PAN,23.7
2022-02-19,RUS_PAR_CAP,22.1
2022-02-19,RUS_VIZ_PAN,20.42
2022-02-19,RUS_VIZ_CAP,20.45
2022-02-19,RUS_DHA_PAN,21.19
2022-02-19,RUS_DHA_CAP,23.14
2022-02-19,RUS_GAN_PAN,25.24
2022-02-19,RUS_GAN_CAP,19.09
2022-02-19,RUS_GOP_PAN,19.9
2022-02-19,RUS_GOP_CAP,25.85
2022-02-19,RUS_HAL_PAN,21.87
2022-02-19,RUS_HAL_CAP,20.76
2022-02-19,MOZ_PAR_PAN,21.59
2022-02-19,MOZ_PAR_CAP,18.26
2022-02-19,MOZ_VIZ_PAN,18.5
2022-02-19,MOZ_VIZ_CAP,22.49
2022-02-19,MOZ_DHA_PAN,19.19
2022-02-19,MOZ_DHA_CAP,21.01
2022-02-19,MOZ_GAN_PAN,20.97
2022-02-19,MOZ_GAN_CAP,22.14
2022-02-19,MOZ_GOP_PAN,19.8
2022-02-19,MOZ_GOP_CAP,23.26
2022-02-19,MOZ_HAL_PAN,23.6
2022-02-19,MOZ_HAL_CAP,19.7
2022-02-19,USA_PAR_PAN,31.34
2022-02-19,USA_PAR_CAP,31.31
2022-02-19,USA_VIZ_PAN,31.51
2022-02-19,USA_VIZ_CAP,33.84
2022-02-19,USA_DHA_PAN,32.79
2022-02-19,USA_DHA_CAP,31.75
2022-02-19,USA_GAN_PAN,30.3
2022-02-19,USA_GAN_CAP,34.66
2022-02-19,USA_GOP_PAN,32.92
2022-02-19,USA_GOP_CAP,35.32
2022-02-19,USA_HAL_PAN,31.56
2022-02-19,USA_HAL_CAP,33.01
2022-03-21,AUS_PAR_PAN,16.25
2022-03-21,AUS_PAR_CAP,17.14
2022-03-21,AUS_VIZ_PAN,16.51
2022-03-21,AUS_VIZ_CAP,14.48
2022-03-21,AUS_DHA_PAN,18.25
2022-03-21,AUS_DHA_CAP,17.3
2022-03-21,AUS_GAN_PAN,17.38
2022-03-21,AUS_GAN_CAP,15.16
2022-03-21,AUS_GOP_PAN,18.69
2022-03-21,AUS_GOP_CAP,16.95
2022-03-21,AUS_HAL_PAN,15.07
2022-03-21,AUS_HAL_CAP,16.29
2022-03-21,IND_PAR_PAN,9.5
2022-03-21,IND_PAR_CAP,12.35
2022-03-21,IND_VIZ_PAN,11.83
2022-03-21,IND_VIZ_CAP,11.0
2022-03-21,IND_DHA_PAN,10.51
2022-03-21,IND_DHA_CAP,10.33
2022-03-21,IND_GAN_PAN,11.2
2022-03-21,IND_GAN_CAP,10.08
2022-03-21,IND_GOP_PAN,10.43
2022-03-21,IND_GOP_CAP,11.48
2022-03-21,IND_HAL_PAN,10.62
2022-03-21,IND_HAL_CAP,9.47
2022-03-21,RUS_PAR_PAN,24.09
2022-03-21,RUS_PAR_CAP,20.69
2022-03-21,RUS_VIZ_PAN,21.41
2022-03-21,RUS_VIZ_CAP,24.23
2022-03-21,RUS_DHA_PAN,20.29
2022-03-21,RUS_DHA_CAP,20.95
2022-03-21,RUS_GAN_PAN,21.94
2022-03-21,RUS_GAN_CAP,20.8
2022-03-21,RUS_GOP_PAN,24.49
2022-03-21,RUS_GOP_CAP,20.9
2022-03-21,RUS_HAL_PAN,25.52
2022-03-21,RUS_HAL_CAP,21.78
2022-03-21,MOZ_PAR_PAN,19.66
2022-03-21,MOZ_PAR_CAP,18.12
2022-03-21,MOZ_VIZ_PAN,19.71
2022-03-21,MOZ_VIZ_CAP,19.54
2022-03-21,MOZ_DHA_PAN,19.92
2022-03-21,MOZ_DHA_CAP,17.95
2022-03-21,MOZ_GAN_PAN,22.03
2022-03-21,MOZ_GAN_CAP,21.29
2022-03-21,MOZ_GOP_PAN,22.68
2022-03-21,MOZ_GOP_CAP,22.21
2022-03-21,MOZ_HAL_PAN,20.84
2022-03-21,MOZ_HAL_CAP,18.83
2022-03-21,USA_PAR_PAN,29.72
2022-03-21,USA_PAR_CAP,29.01
2022-03-21,USA_VIZ_PAN,33.05
2022-03-21,USA_VIZ_CAP,28.59
2022-03-21,USA_DHA_PAN,31.25
2022-03-21,USA_DHA_CAP,34.23
2022-03-21,USA_GAN_PAN,32.78
2022-03-21,USA_GAN_CAP,31.67
2022-03-21,USA_GOP_PAN,34.29
2022-03-21,USA_GOP_CAP,33.31
2022-03-21,USA_HAL_PAN,31.39
2022-03-21,USA_HAL_CAP,35.44
2022-04-20,AUS_PAR_PAN,16.61
2022-04-20,AUS_PAR_CAP,15.98
2022-04-20,AUS_VIZ_PAN,19.25
2022-04-20,AUS_VIZ_CAP,16.76
2022-04-20,AUS_DHA_PAN,16.25
2022-04-20,AUS_DHA_CAP,14.23
2022-04-20,AUS_GAN_PAN,17.51
2022-04-20,AUS_GAN_CAP,16.08
2022-04-20,AUS_GOP_PAN,14.86
2022-04-20,AUS_GOP_CAP,15.82
2022-04-20,AUS_HAL_PAN,15.28
2022-04-20,AUS_HAL_CAP,15.54
2022-04-20,IND_PAR_PAN,8.76
2022-04-20,IND_PAR_CAP,9.08
2022-04-20,IND_VIZ_PAN,8.97
2022-04-20,IND_VIZ_CAP,10.49
2022-04-20,IND_DHA_PAN,12.0
2022-04-20,IND_DHA_CAP,11.63
2022-04-20,IND_GAN_PAN,12.38
2022-04-20,IND_GAN_CAP,12.29
2022-04-20,IND_GOP_PAN,11.97
2022-04-20,IND_GOP_CAP,11.22
2022-04-20,IND_HAL_PAN,10.22
2022-04-20,IND_HAL_CAP,8.69
2022-04-20,RUS_PAR_PAN,24.38
2022-04-20,RUS_PAR_CAP,21.17
2022-04-20,RUS_VIZ_PAN,18.45
2022-04-20,RUS_VIZ_CAP,20.5
2022-04-20,RUS_DHA_PAN,18.85
2022-04-20,RUS_DHA_CAP,22.8
2022-04-20,RUS_GAN_PAN,22.77
2022-04-20,RUS_GAN_CAP,23.43
2022-04-20,RUS_GOP_PAN,21.65
2022-04-20,RUS_GOP_CAP,23.4
2022-04-20,RUS_HAL_PAN,25.82
2022-04-20,RUS_HAL_CAP,20.4
2022-04-20,MOZ_PAR_PAN,18.63
2022-04-20,MOZ_PAR_CAP,18.05
2022-04-20,MOZ_VIZ_PAN,18.78
2022-04-20,MOZ_VIZ_CAP,18.17
2022-04-20,MOZ_DHA_PAN,19.82
2022-04-20,MOZ_DHA_CAP,20.76
2022-04-20,MOZ_GAN_PAN,21.57
2022-04-20,MOZ_GAN_CAP,18.3
2022-04-20,MOZ_GOP_PAN,20.45
2022-04-20,MOZ_GOP_CAP,18.26
2022-04-20,MOZ_HAL_PAN,19.14
2022-04-20,MOZ_HAL_CAP,20.92
2022-04-20,USA_PAR_PAN,30.45
2022-04-20,USA_PAR_CAP,32.25
2022-04-20,USA_VIZ_PAN,32.84
2022-04-20,USA_VIZ_CAP,28.22
2022-04-20,USA_DHA_PAN,34.48
2022-04-20,USA_DHA_CAP,37.29
2022-04-20,USA_GAN_PAN,27.25
2022-04-20,USA_GAN_CAP,33.4
2022-04-20,USA_GOP_PAN,35.54
2022-04-20,USA_GOP_CAP,34.1
2022-04-20,USA_HAL_PAN,34.44
2022-04-20,USA_HAL_CAP,30.94
2022-05-20,AUS_PAR_PAN,15.48
2022-05-20,AUS_PAR_CAP,18.46
2022-05-20,AUS_VIZ_PAN,18.56
2022-05-20,AUS_VIZ_CAP,14.4
2022-05-20,AUS_DHA_PAN,17.5
2022-05-20,AUS_DHA_CAP,15.32
2022-05-20,AUS_GAN_PAN,16.11
2022-05-20,AUS_GAN_CAP,16.81
2022-05-20,AUS_GOP_PAN,15.69
2022-05-20,AUS_GOP_CAP,18.32
2022-05-20,AUS_HAL_PAN,18.16
2022-05-20,AUS_HAL_CAP,16.35
2022-05-20,IND_PAR_PAN,11.74
2022-05-20,IND_PAR_CAP,9.32
2022-05-20,IND_VIZ_PAN,9.81
2022-05-20,IND_VIZ_CAP,9.01
2022-05-20,IND_DHA_PAN,9.92
2022-05-20,IND_DHA_CAP,9.01
2022-05-20,IND_GAN_PAN,9.07
2022-05-20,IND_GAN_CAP,9.32
2022-05-20,IND_GOP_PAN,12.75
2022-05-20,IND_GOP_CAP,9.88
2022-05-20,IND_HAL_PAN,11.17
2022-05-20,IND_HAL_CAP,9.11
2022-05-20,RUS_PAR_PAN,22.46
2022-05-20,RUS_PAR_CAP,22.79
2022-05-20,RUS_VIZ_PAN,25.05
2022-05-20,RUS_VIZ_CAP,26.37
2022-05-20,RUS_DHA_PAN,25.71
2022-05-20,RUS_DHA_CAP,22.14
2022-05-20,RUS_GAN_PAN,23.49
2022-05-20,RUS_GAN_CAP,23.43
2022-05-20,RUS_GOP_PAN,23.81
2022-05-20,RUS_GOP_CAP,20.29
2022-05-20,RUS_HAL_PAN,21.49
2022-05-20,RUS_HAL_CAP,22.11
2022-05-20,MOZ_PAR_PAN,22.14
2022-05-20,MOZ_PAR_CAP,22.91
2022-05-20,MOZ_VIZ_PAN,21.53
2022-05-20,MOZ_VIZ_CAP,21.82
2022-05-20,MOZ_DHA_PAN,18.45
2022-05-20,MOZ_DHA_CAP,22.29
2022-05-20,MOZ_GAN_PAN,19.01
2022-05-20,MOZ_GAN_CAP,21.06
2022-05-20,MOZ_GOP_PAN,19.3
2022-05-20,MOZ_GOP_CAP,20.26
2022-05-20,MOZ_HAL_PAN,19.06
2022-05-20,MOZ_HAL_CAP,20.32
2022-05-20,USA_PAR_PAN,29.75
2022-05-20,USA_PAR_CAP,31.21
2022-05-20,USA_VIZ_PAN,34.96
2022-05-20,USA_VIZ_CAP,32.79
2022-05-20,USA_DHA_PAN,34.23
2022-05-20,USA_DHA_CAP,34.59
2022-05-20,USA_GAN_PAN,37.12
2022-05-20,USA_GAN_CAP,29.87
2022-05-20,USA_GOP_PAN,37.52
2022-05-20,USA_GOP_CAP,32.87
2022-05-20,USA_HAL_PAN,33.22
2022-05-20,USA_HAL_CAP,35.53
2022-06-19,AUS_PAR_PAN,16.72
2022-06-19,AUS_PAR_CAP,15.71
2022-06-19,AUS_VIZ_PAN,15.73
2022-06-19,AUS_VIZ_CAP,14.52
2022-06-19,AUS_DHA_PAN,14.45
2022-06-19,AUS_DHA_CAP,15.73
2022-06-19,AUS_GAN_PAN,17.25
2022-06-19,AUS_GAN_CAP,18.22
2022-06-19,AUS_GOP_PAN,15.54
2022-06-19,AUS_GOP_CAP,15.81
2022-06-19,AUS_HAL_PAN,16.02
2022-06-19,AUS_HAL_CAP,16.07
2022-06-19,IND_PAR_PAN,9.77
2022-06-19,IND_PAR_CAP,11.94
2022-06-19,IND_VIZ_PAN,10.1
2022-06-19,IND_VIZ_CAP,8.9
2022-06-19,IND_DHA_PAN,12.09
2022-06-19,IND_DHA_CAP,9.64
2022-06-19,IND_GAN_PAN,8.34
2022-06-19,IND_GAN_CAP,10.28
2022-06-19,IND_GOP_PAN,12.53
2022-06-19,IND_GOP_CAP,10.48
2022-06-19,IND_HAL_PAN,9.74
2022-06-19,IND_HAL_CAP,9.6
2022-06-19,RUS_PAR_PAN,24.68
2022-06-19,RUS_PAR_CAP,22.96
