timestamp,port_id,latitude,longitude,wind_speed,wave_height,wave_period,precipitation,pressure,storm_flag,cyclone_flag
2025-10-15,GAN,17.6167,83.2333,18.9,0.39,5.2,18.4,1016.5,0,0
2025-10-22,GAN,17.6167,83.2333,11.1,1.73,7.5,7.1,1013.3,0,0
2025-10-29,GAN,17.6167,83.2333,56.7,4.3,7.2,9.2,977.3,0,1
2020-01-01,GOP,19.2667,84.9167,16.6,1.75,8.2,9.2,1012.9,0,0
2020-01-08,GOP,19.2667,84.9167,13.0,1.87,8.5,13.4,1013.1,0,0
2020-01-15,GOP,19.2667,84.9167,12.5,1.8,9.9,8.4,1011.9,0,0
2020-01-22,GOP,19.2667,84.9167,18.3,1.31,5.5,10.0,1015.3,0,0
2020-01-29,GOP,19.2667,84.9167,16.5,0.76,6.6,11.2,1012.7,0,0
2020-02-05,GOP,19.2667,84.9167,17.5,1.27,9.3,7.0,1006.3,0,0
2020-02-12,GOP,19.2667,84.9167,20.2,1.54,9.2,13.8,1013.0,0,0
2020-02-19,GOP,19.2667,84.9167,17.4,0.89,5.6,8.0,1021.9,0,0
2020-02-26,GOP,19.2667,84.9167,20.8,1.21,7.0,18.2,1009.2,0,0
2020-03-04,GOP,19.2667,84.9167,9.7,1.29,7.1,14.0,1009.0,0,0
2020-03-11,GOP,19.2667,84.9167,15.3,1.37,9.3,5.4,1013.3,0,0
2020-03-18,GOP,19.2667,84.9167,17.1,0.94,9.8,7.7,1007.0,0,0
2020-03-25,GOP,19.2667,84.9167,11.0,2.36,6.5,4.7,1011.5,0,0
2020-04-01,GOP,19.2667,84.9167,31.5,2.1,8.4,13.2,1016.4,0,0
2020-04-08,GOP,19.2667,84.9167,10.1,1.45,9.9,13.4,1014.6,0,0
2020-04-15,GOP,19.2667,84.9167,13.3,1.58,10.7,4.2,1009.7,0,0
2020-04-22,GOP,19.2667,84.9167,13.5,1.35,8.0,12.3,1015.9,0,0
2020-04-29,GOP,19.2667,84.9167,26.5,1.71,10.2,12.6,1015.2,0,0
2020-05-06,GOP,19.2667,84.9167,20.2,1.25,5.2,6.9,1010.0,0,0
2020-05-13,GOP,19.2667,84.9167,13.5,1.16,7.6,7.0,1018.6,0,0
2020-05-20,GOP,19.2667,84.9167,13.7,1.52,6.8,14.7,1010.5,0,0
2020-05-27,GOP,19.2667,84.9167,13.2,1.24,10.2,0,1013.2,0,0
2020-06-03,GOP,19.2667,84.9167,19.4,2.88,7.9,38.5,1010.6,0,0
2020-06-10,GOP,19.2667,84.9167,30.4,3.42,7.7,71.8,1002.0,0,0
2020-06-17,GOP,19.2667,84.9167,32.4,2.67,7.0,65.4,1007.6,0,0
2020-06-24,GOP,19.2667,84.9167,25.5,1.93,8.7,98.4,1002.9,0,0
2020-07-01,GOP,19.2667,84.9167,27.1,2.73,5.6,70.3,1007.8,0,0
2020-07-08,GOP,19.2667,84.9167,18.9,2.65,6.4,98.5,1004.2,0,0
2020-07-15,GOP,19.2667,84.9167,29.8,2.39,7.4,131.7,1009.0,0,0
2020-07-22,GOP,19.2667,84.9167,34.9,2.76,10.2,54.6,995.2,0,0
2020-07-29,GOP,19.2667,84.9167,21.5,2.68,7.8,70.9,1005.0,0,0
2020-08-05,GOP,19.2667,84.9167,32.9,2.24,9.5,39.9,1009.9,0,0
2020-08-12,GOP,19.2667,84.9167,25.4,2.47,6.9,60.0,1011.6,0,0
2020-08-19,GOP,19.2667,84.9167,23.2,2.58,10.2,70.2,1009.1,0,0
2020-08-26,GOP,19.2667,84.9167,28.7,1.66,6.5,85.1,1005.1,0,0
2020-09-02,GOP,19.2667,84.9167,27.4,2.09,8.7,55.0,1010.1,0,0
2020-09-09,GOP,19.2667,84.9167,27.0,1.9,6.2,1.0,1008.5,0,0
2020-09-16,GOP,19.2667,84.9167,21.0,2.79,7.6,97.6,1010.0,0,0
2020-09-23,GOP,19.2667,84.9167,27.4,2.41,10.0,66.7,999.7,0,0
2020-09-30,GOP,19.2667,84.9167,27.1,2.77,10.7,44.0,1005.5,0,0
2020-10-07,GOP,19.2667,84.9167,10.9,0.88,6.8,4.0,1014.0,0,0
2020-10-14,GOP,19.2667,84.9167,14.6,1.75,8.0,0.3,1020.6,0,0
2020-10-21,GOP,19.2667,84.9167,18.4,1.68,5.1,6.5,1011.6,0,0
2020-10-28,GOP,19.2667,84.9167,19.8,1.6,8.4,0.6,1013.9,0,0
2020-11-04,GOP,19.2667,84.9167,15.0,1.62,9.3,12.5,1015.0,0,0
2020-11-11,GOP,19.2667,84.9167,16.0,0.76,7.2,13.6,1014.0,0,0
2020-11-18,GOP,19.2667,84.9167,16.1,1.49,6.3,13.3,1004.8,0,0
2020-11-25,GOP,19.2667,84.9167,18.7,1.65,10.2,5.0,1015.0,0,0
2020-12-02,GOP,19.2667,84.9167,20.0,1.32,9.2,7.8,1015.6,0,0
2020-12-09,GOP,19.2667,84.9167,18.5,1.62,7.5,6.1,1014.5,0,0
2020-12-16,GOP,19.2667,84.9167,22.2,0.72,8.9,15.1,1013.4,0,0
2020-12-23,GOP,19.2667,84.9167,10.6,1.19,6.6,11.1,1008.3,0,0
2020-12-30,GOP,19.2667,84.9167,11.5,1.33,10.0,6.6,1008.3,0,0
2021-01-06,GOP,19.2667,84.9167,21.4,1.49,5.5,3.7,1014.4,0,0
2021-01-13,GOP,19.2667,84.9167,14.9,1.3,8.4,1.3,1008.5,0,0
2021-01-20,GOP,19.2667,84.9167,22.5,1.53,7.7,6.1,1013.1,0,0
2021-01-27,GOP,19.2667,84.9167,17.9,1.42,10.5,10.8,1014.9,0,0
2021-02-03,GOP,19.2667,84.9167,13.0,1.61,5.3,18.2,1008.1,0,0
2021-02-10,GOP,19.2667,84.9167,16.7,1.4,8.0,10.5,1009.1,0,0
2021-02-17,GOP,19.2667,84.9167,15.6,1.14,10.0,5.9,1016.3,0,0
2021-02-24,GOP,19.2667,84.9167,22.6,1.18,7.9,15.5,1010.8,0,0
2021-03-03,GOP,19.2667,84.9167,18.5,1.48,6.6,5.3,1015.9,0,0
2021-03-10,GOP,19.2667,84.9167,13.9,1.69,7.7,6.9,1016.2,0,0
2021-03-17,GOP,19.2667,84.9167,12.4,1.62,8.3,0,1010.3,0,0
2021-03-24,GOP,19.2667,84.9167,18.8,0.79,9.8,0.9,1016.2,0,0
2021-03-31,GOP,19.2667,84.9167,11.4,1.21,9.0,17.9,1013.0,0,0
2021-04-07,GOP,19.2667,84.9167,18.0,0.91,6.7,0.6,1014.5,0,0
2021-04-14,GOP,19.2667,84.9167,15.0,1.34,7.1,4.1,1014.1,0,0
2021-04-21,GOP,19.2667,84.9167,13.6,1.16,6.0,8.1,1016.4,0,0
2021-04-28,GOP,19.2667,84.9167,15.0,1.4,6.3,12.8,1004.6,0,0
2021-05-05,GOP,19.2667,84.9167,14.5,1.33,9.9,0,1017.3,0,0
2021-05-12,GOP,19.2667,84.9167,17.4,1.85,8.1,0,1008.0,0,0
2021-05-19,GOP,19.2667,84.9167,11.6,1.63,5.6,9.2,1014.7,0,0
2021-05-26,GOP,19.2667,84.9167,21.9,1.24,7.3,8.8,1011.6,0,0
2021-06-02,GOP,19.2667,84.9167,43.6,3.96,5.9,41.2,1006.1,1,0
2021-06-09,GOP,19.2667,84.9167,26.7,1.93,9.7,69.1,1008.8,0,0
2021-06-16,GOP,19.2667,84.9167,32.3,2.43,10.0,82.4,1005.8,0,0
2021-06-23,GOP,19.2667,84.9167,36.5,2.52,9.8,42.9,1006.4,0,0
2021-06-30,GOP,19.2667,84.9167,24.8,2.19,5.9,56.6,1006.0,0,0
2021-07-07,GOP,19.2667,84.9167,27.5,2.33,9.5,98.8,1016.6,0,0
2021-07-14,GOP,19.2667,84.9167,29.1,2.22,6.6,26.5,1006.3,0,0
2021-07-21,GOP,19.2667,84.9167,27.1,1.73,9.6,72.5,1006.8,0,0
2021-07-28,GOP,19.2667,84.9167,25.1,3.06,7.6,56.9,1005.8,0,0
2021-08-04,GOP,19.2667,84.9167,24.9,1.28,6.3,84.9,1002.8,0,0
2021-08-11,GOP,19.2667,84.9167,27.2,2.61,10.8,35.7,1002.8,0,0
2021-08-18,GOP,19.2667,84.9167,24.5,2.13,8.6,54.1,1005.7,0,0
2021-08-25,GOP,19.2667,84.9167,26.5,2.74,10.2,119.8,1001.0,0,0
2021-09-01,GOP,19.2667,84.9167,22.8,1.45,9.2,23.0,1009.8,0,0
2021-09-08,GOP,19.2667,84.9167,21.5,2.14,6.8,87.9,1003.8,0,0
2021-09-15,GOP,19.2667,84.9167,23.5,2.78,5.9,44.9,1012.1,0,0
2021-09-22,GOP,19.2667,84.9167,26.7,1.61,7.8,18.1,1012.0,0,0
2021-09-29,GOP,19.2667,84.9167,23.9,1.94,9.9,1.2,1006.2,0,0
2021-10-06,GOP,19.2667,84.9167,9.9,1.27,9.0,4.5,1006.2,0,0
2021-10-13,GOP,19.2667,84.9167,16.8,1.21,8.7,21.1,1017.4,0,0
2021-10-20,GOP,19.2667,84.9167,18.0,1.45,7.6,11.6,1005.9,0,0
2021-10-27,GOP,19.2667,84.9167,18.5,1.74,5.6,13.1,1010.1,0,0
2021-11-03,GOP,19.2667,84.9167,15.3,1.0,10.4,7.6,1024.0,0,0
2021-11-10,GOP,19.2667,84.9167,12.4,1.06,8.2,2.9,1016.9,0,0
2021-11-17,GOP,19.2667,84.9167,17.3,1.57,6.1,12.7,1016.1,0,0
2021-11-24,GOP,19.2667,84.9167,21.3,1.88,10.8,3.6,1010.7,0,0
2021-12-01,GOP,19.2667,84.9167,16.5,1.47,6.2,10.1,1012.1,0,0
2021-12-08,GOP,19.2667,84.9167,5.7,1.75,7.2,6.8,1007.6,0,0
2021-12-15,GOP,19.2667,84.9167,17.2,1.84,6.9,5.9,1012.7,0,0
2021-12-22,GOP,19.2667,84.9167,21.8,1.67,9.0,13.9,1015.2,0,0
2021-12-29,GOP,19.2667,84.9167,18.0,1.12,6.6,6.3,1013.3,0,0
2022-01-05,GOP,19.2667,84.9167,22.8,1.13,5.6,4.3,1016.5,0,0
2022-01-12,GOP,19.2667,84.9167,18.5,1.88,6.6,19.0,1014.3,0,0
2022-01-19,GOP,19.2667,84.9167,20.1,1.32,9.6,8.6,1013.6,0,0
2022-01-26,GOP,19.2667,84.9167,10.9,1.23,6.7,16.5,1017.6,0,0
2022-02-02,GOP,19.2667,84.9167,6.4,1.13,5.0,2.9,1007.4,0,0
2022-02-09,GOP,19.2667,84.9167,17.5,1.34,7.8,9.4,1006.3,0,0
2022-02-16,GOP,19.2667,84.9167,11.7,1.91,7.4,0,1015.6,0,0
2022-02-23,GOP,19.2667,84.9167,12.3,1.04,10.0,20.1,1009.4,0,0
2022-03-02,GOP,19.2667,84.9167,15.2,1.17,10.3,6.2,1009.2,0,0
2022-03-09,GOP,19.2667,84.9167,18.5,1.8,9.1,5.7,1014.8,0,0
2022-03-16,GOP,19.2667,84.9167,16.2,1.2,6.0,3.4,1008.4,0,0
2022-03-23,GOP,19.2667,84.9167,18.7,0.68,7.1,4.9,1012.4,0,0
2022-03-30,GOP,19.2667,84.9167,15.9,1.58,9.5,12.8,1015.8,0,0
2022-04-06,GOP,19.2667,84.9167,16.0,1.37,9.7,9.1,1016.8,0,0
2022-04-13,GOP,19.2667,84.9167,18.7,1.08,6.4,9.9,1018.2,0,0
2022-04-20,GOP,19.2667,84.9167,13.0,1.39,5.3,11.5,1017.1,0,0
2022-04-27,GOP,19.2667,84.9167,17.9,1.24,9.6,0,1013.2,0,0
2022-05-04,GOP,19.2667,84.9167,17.4,1.9,6.5,0.8,1014.5,0,0
2022-05-11,GOP,19.2667,84.9167,18.6,1.57,11.0,12.9,1013.5,0,0
2022-05-18,GOP,19.2667,84.9167,19.2,1.59,10.9,8.9,1015.9,0,0
2022-05-25,GOP,19.2667,84.9167,20.0,1.71,5.3,6.2,1014.3,0,0
2022-06-01,GOP,19.2667,84.9167,22.5,2.64,10.3,74.8,999.2,0,0
2022-06-08,GOP,19.2667,84.9167,32.3,2.03,8.7,82.3,1000.8,0,0
2022-06-15,GOP,19.2667,84.9167,26.6,1.65,10.6,63.6,1006.3,0,0
2022-06-22,GOP,19.2667,84.9167,26.9,2.8,10.3,3.9,1005.5,0,0
2022-06-29,GOP,19.2667,84.9167,21.4,2.89,7.6,51.2,1001.4,0,0
2022-07-06,GOP,19.2667,84.9167,19.7,2.19,5.1,48.2,998.8,0,0
2022-07-13,GOP,19.2667,84.9167,24.5,1.74,6.3,87.2,1010.3,0,0
2022-07-20,GOP,19.2667,84.9167,24.1,2.46,6.4,98.8,998.0,0,0
2022-07-27,GOP,19.2667,84.9167,24.9,1.68,9.9,46.9,1000.3,0,0
2022-08-03,GOP,19.2667,84.9167,51.7,3.41,6.7,54.0,1005.8,1,0
2022-08-10,GOP,19.2667,84.9167,21.7,2.7,6.5,109.5,1001.7,0,0
2022-08-17,GOP,19.2667,84.9167,31.1,2.1,10.9,85.8,1001.1,0,0
2022-08-24,GOP,19.2667,84.9167,22.4,2.24,6.2,92.5,1007.1,0,0
2022-08-31,GOP,19.2667,84.9167,31.8,2.39,9.4,105.0,1001.1,0,0
2022-09-07,GOP,19.2667,84.9167,22.1,2.65,6.2,26.3,1006.4,0,0
2022-09-14,GOP,19.2667,84.9167,26.3,2.08,6.7,79.5,1006.1,0,0
2022-09-21,GOP,19.2667,84.9167,28.2,3.03,7.2,95.8,1007.0,0,0
2022-09-28,GOP,19.2667,84.9167,23.8,2.66,9.7,52.9,1005.1,0,0
2022-10-05,GOP,19.2667,84.9167,19.7,1.32,9.2,2.5,1016.2,0,0
2022-10-12,GOP,19.2667,84.9167,16.2,1.41,6.8,10.5,1013.4,0,0
2022-10-19,GOP,19.2667,84.9167,10.9,1.39,7.8,0,1014.6,0,0
2022-10-26,GOP,19.2667,84.9167,15.9,0.92,5.2,8.2,1006.8,0,0
2022-11-02,GOP,19.2667,84.9167,10.7,1.33,10.4,7.8,1015.5,0,0
2022-11-09,GOP,19.2667,84.9167,19.1,1.96,5.4,0,1015.9,0,0
2022-11-16,GOP,19.2667,84.9167,12.1,1.41,8.9,9.2,1008.9,0,0
2022-11-23,GOP,19.2667,84.9167,16.4,1.38,8.5,5.0,1009.2,0,0
2022-11-30,GOP,19.2667,84.9167,68.8,3.46,8.7,14.4,994.8,0,1
2022-12-07,GOP,19.2667,84.9167,12.2,0.88,5.3,7.4,1014.3,0,0
2022-12-14,GOP,19.2667,84.9167,9.9,1.5,11.0,5.8,1006.8,0,0
2022-12-21,GOP,19.2667,84.9167,69.8,3.7,7.2,19.4,981.7,0,1
2022-12-28,GOP,19.2667,84.9167,9.0,1.5,6.0,14.1,1011.2,0,0
2023-01-04,GOP,19.2667,84.9167,14.0,1.22,10.5,12.3,1011.3,0,0
2023-01-11,GOP,19.2667,84.9167,15.4,1.62,10.5,6.5,1012.0,0,0
2023-01-18,GOP,19.2667,84.9167,16.0,2.06,9.1,3.8,1012.3,0,0
2023-01-25,GOP,19.2667,84.9167,14.4,1.48,7.7,12.4,1011.7,0,0
2023-02-01,GOP,19.2667,84.9167,17.2,0.78,6.4,3.9,1019.8,0,0
2023-02-08,GOP,19.2667,84.9167,6.9,1.39,7.0,8.1,1010.9,0,0
2023-02-15,GOP,19.2667,84.9167,38.9,2.24,6.7,4.3,1010.7,1,0
2023-02-22,GOP,19.2667,84.9167,18.9,1.23,9.0,14.5,1013.9,0,0
2023-03-01,GOP,19.2667,84.9167,21.4,1.5,9.7,12.2,1017.3,0,0
2023-03-08,GOP,19.2667,84.9167,17.9,1.21,6.3,4.0,1004.0,0,0
2023-03-15,GOP,19.2667,84.9167,16.1,1.34,6.2,9.6,1010.2,0,0
2023-03-22,GOP,19.2667,84.9167,19.5,0.65,10.9,12.0,1013.9,0,0
2023-03-29,GOP,19.2667,84.9167,18.6,1.18,6.7,7.8,1003.8,0,0
2023-04-05,GOP,19.2667,84.9167,16.8,1.9,6.8,2.9,1014.0,0,0
2023-04-12,GOP,19.2667,84.9167,10.4,1.45,9.9,10.4,1011.7,0,0
2023-04-19,GOP,19.2667,84.9167,17.3,1.02,8.7,0,1015.7,0,0
2023-04-26,GOP,19.2667,84.9167,20.6,1.12,6.0,12.3,1012.4,0,0
2023-05-03,GOP,19.2667,84.9167,17.5,1.69,9.9,7.5,1011.8,0,0
2023-05-10,GOP,19.2667,84.9167,12.4,1.69,5.0,0,1013.5,0,0
2023-05-17,GOP,19.2667,84.9167,20.3,1.5,7.4,10.9,1000.2,0,0
2023-05-24,GOP,19.2667,84.9167,19.9,1.27,6.1,9.7,1017.1,0,0
2023-05-31,GOP,19.2667,84.9167,19.1,1.0,10.7,8.6,1021.7,0,0
2023-06-07,GOP,19.2667,84.9167,20.2,3.16,5.1,89.3,1005.4,0,0
2023-06-14,GOP,19.2667,84.9167,22.6,2.53,6.4,29.2,1006.7,0,0
2023-06-21,GOP,19.2667,84.9167,27.9,2.74,10.1,28.3,1004.0,0,0
2023-06-28,GOP,19.2667,84.9167,29.0,2.03,5.3,41.1,1001.0,0,0
2023-07-05,GOP,19.2667,84.9167,30.3,2.17,5.1,37.9,1007.5,0,0
2023-07-12,GOP,19.2667,84.9167,35.5,2.11,9.2,19.5,1011.5,0,0
2023-07-19,GOP,19.2667,84.9167,26.7,2.16,5.0,66.6,1001.7,0,0
2023-07-26,GOP,19.2667,84.9167,46.9,4.16,9.9,110.3,1011.1,1,0
2023-08-02,GOP,19.2667,84.9167,23.6,2.72,7.6,74.3,995.1,0,0
2023-08-09,GOP,19.2667,84.9167,23.2,2.73,6.9,32.5,1000.3,0,0
2023-08-16,GOP,19.2667,84.9167,27.7,2.56,5.8,51.4,1009.4,0,0
2023-08-23,GOP,19.2667,84.9167,22.2,2.73,7.8,20.5,1009.4,0,0
2023-08-30,GOP,19.2667,84.9167,22.0,2.31,7.7,49.6,1005.0,0,0
2023-09-06,GOP,19.2667,84.9167,22.2,1.5,9.0,14.1,1014.6,0,0
2023-09-13,GOP,19.2667,84.9167,25.5,1.77,10.3,40.6,992.3,0,0
2023-09-20,GOP,19.2667,84.9167,23.2,2.22,8.3,61.5,1000.6,0,0
2023-09-27,GOP,19.2667,84.9167,25.4,2.59,8.3,27.8,1013.9,0,0
2023-10-04,GOP,19.2667,84.9167,20.1,1.32,5.8,6.6,1016.1,0,0
2023-10-11,GOP,19.2667,84.9167,22.7,1.35,9.2,4.5,1020.0,0,0
2023-10-18,GOP,19.2667,84.9167,11.5,0.96,6.5,8.8,1016.8,0,0
2023-10-25,GOP,19.2667,84.9167,37.4,2.45,8.2,20.5,1014.6,1,0
2023-11-01,GOP,19.2667,84.9167,14.1,1.7,6.5,7.4,1010.6,0,0
2023-11-08,GOP,19.2667,84.9167,67.8,3.22,6.1,5.0,987.2,0,1
2023-11-15,GOP,19.2667,84.9167,11.1,1.47,5.5,9.8,1009.9,0,0
2023-11-22,GOP,19.2667,84.9167,11.6,1.9,5.3,4.6,1014.8,0,0
2023-11-29,GOP,19.2667,84.9167,11.5,1.81,8.2,8.9,1010.9,0,0
2023-12-06,GOP,19.2667,84.9167,14.5,1.74,5.5,1.4,1015.5,0,0
2023-12-13,GOP,19.2667,84.9167,18.9,1.49,7.5,1.5,1010.2,0,0
2023-12-20,GOP,19.2667,84.9167,60.9,5.31,7.6,11.6,990.8,0,1
2023-12-27,GOP,19.2667,84.9167,16.5,1.46,9.0,8.3,1016.8,0,0
2024-01-03,GOP,19.2667,84.9167,7.2,1.25,8.2,12.0,1015.1,0,0
2024-01-10,GOP,19.2667,84.9167,12.6,1.4,5.9,12.2,1015.5,0,0
2024-01-17,GOP,19.2667,84.9167,17.2,1.22,7.7,6.3,1007.4,0,0
2024-01-24,GOP,19.2667,84.9167,16.8,1.05,10.7,8.6,1016.9,0,0
2024-01-31,GOP,19.2667,84.9167,17.6,1.37,7.1,6.0,1019.4,0,0
2024-02-07,GOP,19.2667,84.9167,10.9,0.95,8.5,3.9,1014.4,0,0
2024-02-14,GOP,19.2667,84.9167,14.8,1.95,5.9,11.6,1007.8,0,0
2024-02-21,GOP,19.2667,84.9167,18.1,1.01,10.1,0.5,1009.1,0,0
2024-02-28,GOP,19.2667,84.9167,17.0,0.83,6.9,0.7,1011.4,0,0
2024-03-06,GOP,19.2667,84.9167,9.4,2.31,5.3,14.4,1016.2,0,0
2024-03-13,GOP,19.2667,84.9167,15.1,1.7,9.9,0,1014.6,0,0
2024-03-20,GOP,19.2667,84.9167,13.2,1.67,6.8,20.5,1011.9,0,0
2024-03-27,GOP,19.2667,84.9167,14.8,0.6,10.1,2.9,1004.7,0,0
2024-04-03,GOP,19.2667,84.9167,13.1,0.42,6.0,11.4,1011.3,0,0
2024-04-10,GOP,19.2667,84.9167,18.7,0.8,9.3,17.9,1007.2,0,0
2024-04-17,GOP,19.2667,84.9167,20.5,1.64,5.1,12.2,1010.5,0,0
2024-04-24,GOP,19.2667,84.9167,12.5,0.92,7.8,4.9,1024.3,0,0
2024-05-01,GOP,19.2667,84.9167,19.6,0.84,7.0,5.2,1010.6,0,0
2024-05-08,GOP,19.2667,84.9167,11.9,1.38,9.1,17.2,1011.9,0,0
2024-05-15,GOP,19.2667,84.9167,19.4,1.65,8.8,14.0,1010.4,0,0
2024-05-22,GOP,19.2667,84.9167,15.8,2.32,9.6,10.7,1014.8,0,0
2024-05-29,GOP,19.2667,84.9167,11.9,1.62,7.7,3.0,1008.9,0,0
2024-06-05,GOP,19.2667,84.9167,30.7,2.78,7.4,22.0,1004.1,0,0
2024-06-12,GOP,19.2667,84.9167,17.2,2.02,6.6,40.5,1000.7,0,0
2024-06-19,GOP,19.2667,84.9167,27.1,2.46,7.5,70.4,1012.5,0,0
2024-06-26,GOP,19.2667,84.9167,24.1,3.41,7.1,83.8,1000.3,0,0
2024-07-03,GOP,19.2667,84.9167,24.6,2.63,5.4,71.4,1010.4,0,0
2024-07-10,GOP,19.2667,84.9167,26.2,1.72,8.8,30.7,1013.9,0,0
2024-07-17,GOP,19.2667,84.9167,23.1,2.29,9.7,54.2,1006.4,0,0
2024-07-24,GOP,19.2667,84.9167,24.1,2.06,7.6,87.9,1007.9,0,0
2024-07-31,GOP,19.2667,84.9167,27.9,2.34,10.7,78.8,1008.6,0,0
2024-08-07,GOP,19.2667,84.9167,33.1,1.97,7.2,95.8,1003.8,0,0
2024-08-14,GOP,19.2667,84.9167,24.5,2.44,5.9,111.4,1004.0,0,0
2024-08-21,GOP,19.2667,84.9167,27.2,2.66,6.6,41.4,1005.2,0,0
2024-08-28,GOP,19.2667,84.9167,27.7,2.86,6.7,77.3,1003.0,0,0
2024-09-04,GOP,19.2667,84.9167,31.5,1.85,6.4,62.8,1008.3,0,0
2024-09-11,GOP,19.2667,84.9167,24.6,2.31,6.1,10.7,1003.8,0,0
2024-09-18,GOP,19.2667,84.9167,28.1,2.17,6.3,50.9,1002.0,0,0
2024-09-25,GOP,19.2667,84.9167,29.7,1.99,7.3,66.3,1007.8,0,0
2024-10-02,GOP,19.2667,84.9167,20.7,1.33,8.9,1.1,1009.1,0,0
2024-10-09,GOP,19.2667,84.9167,21.0,1.26,10.4,9.3,1011.7,0,0
2024-10-16,GOP,19.2667,84.9167,16.9,1.15,9.4,15.4,1019.4,0,0
2024-10-23,GOP,19.2667,84.9167,23.5,1.49,8.9,8.6,1011.2,0,0
2024-10-30,GOP,19.2667,84.9167,13.9,1.12,8.6,0.6,1019.5,0,0
2024-11-06,GOP,19.2667,84.9167,61.4,4.04,8.9,3.4,978.0,0,1
2024-11-13,GOP,19.2667,84.9167,21.7,1.42,11.0,3.9,1006.7,0,0
2024-11-20,GOP,19.2667,84.9167,11.5,1.43,8.1,13.2,1013.3,0,0
2024-11-27,GOP,19.2667,84.9167,12.4,1.75,8.1,3.0,1010.0,0,0
2024-12-04,GOP,19.2667,84.9167,13.6,1.44,10.7,4.7,1013.6,0,0
2024-12-11,GOP,19.2667,84.9167,11.9,1.46,6.4,17.6,1007.4,0,0
2024-12-18,GOP,19.2667,84.9167,14.3,0.96,5.6,9.9,1015.7,0,0
2024-12-25,GOP,19.2667,84.9167,31.6,2.88,6.9,10.8,1004.9,1,0
2025-01-01,GOP,19.2667,84.9167,19.4,1.94,9.7,17.9,1003.0,0,0
2025-01-08,GOP,19.2667,84.9167,22.8,0.93,9.3,11.7,1012.4,0,0
2025-01-15,GOP,19.2667,84.9167,21.8,1.18,7.0,10.5,1007.5,0,0
2025-01-22,GOP,19.2667,84.9167,15.5,1.03,7.2,4.3,1013.8,0,0
2025-01-29,GOP,19.2667,84.9167,18.4,1.01,6.5,8.5,1011.9,0,0
2025-02-05,GOP,19.2667,84.9167,23.1,1.26,7.8,9.7,1011.4,0,0
2025-02-12,GOP,19.2667,84.9167,14.2,1.22,8.2,14.1,1012.1,0,0
2025-02-19,GOP,19.2667,84.9167,17.2,0.7,7.8,7.9,1013.7,0,0
2025-02-26,GOP,19.2667,84.9167,20.1,2.73,9.5,8.9,1008.5,0,0
2025-03-05,GOP,19.2667,84.9167,16.5,1.14,10.7,10.5,1011.3,0,0
2025-03-12,GOP,19.2667,84.9167,19.5,1.64,5.3,0,1010.0,0,0
2025-03-19,GOP,19.2667,84.9167,14.7,1.17,8.0,9.6,1013.0,0,0
2025-03-26,GOP,19.2667,84.9167,15.9,1.19,8.9,0,1014.3,0,0
2025-04-02,GOP,19.2667,84.9167,19.4,1.36,6.4,8.9,1005.0,0,0
2025-04-09,GOP,19.2667,84.9167,14.0,1.56,8.6,14.7,1013.3,0,0
2025-04-16,GOP,19.2667,84.9167,17.8,1.16,10.1,3.7,1009.5,0,0
2025-04-23,GOP,19.2667,84.9167,11.2,1.13,10.1,13.7,1017.6,0,0
2025-04-30,GOP,19.2667,84.9167,16.4,1.07,10.1,12.4,1013.7,0,0
2025-05-07,GOP,19.2667,84.9167,9.8,1.61,10.1,17.0,1016.8,0,0
2025-05-14,GOP,19.2667,84.9167,18.4,1.39,8.1,11.4,1013.4,0,0
2025-05-21,GOP,19.2667,84.9167,21.7,1.07,6.7,8.4,1012.0,0,0
2025-05-28,GOP,19.2667,84.9167,37.2,2.67,8.8,14.0,1012.9,1,0
2025-06-04,GOP,19.2667,84.9167,35.7,1.84,9.1,56.1,1003.0,0,0
2025-06-11,GOP,19.2667,84.9167,25.5,2.28,7.3,53.1,1011.4,0,0
2025-06-18,GOP,19.2667,84.9167,22.1,2.82,10.4,58.1,999.9,0,0
2025-06-25,GOP,19.2667,84.9167,24.3,2.0,8.0,32.8,998.1,0,0
2025-07-02,GOP,19.2667,84.9167,19.3,2.36,5.8,82.4,1002.4,0,0
2025-07-09,GOP,19.2667,84.9167,26.3,2.61,9.9,63.4,1006.2,0,0
2025-07-16,GOP,19.2667,84.9167,28.1,1.25,8.2,64.4,1004.1,0,0
2025-07-23,GOP,19.2667,84.9167,28.6,2.42,8.9,104.0,1002.9,0,0
2025-07-30,GOP,19.2667,84.9167,28.3,2.13,10.8,77.2,1002.2,0,0
2025-08-06,GOP,19.2667,84.9167,19.5,2.01,8.7,29.2,1016.4,0,0
2025-08-13,GOP,19.2667,84.9167,28.0,2.08,6.7,84.2,1002.8,0,0
2025-08-20,GOP,19.2667,84.9167,29.9,2.27,7.7,72.3,1000.2,0,0
2025-08-27,GOP,19.2667,84.9167,27.3,1.96,6.5,83.0,1008.2,0,0
2025-09-03,GOP,19.2667,84.9167,21.5,1.6,6.2,82.0,1004.4,0,0
2025-09-10,GOP,19.2667,84.9167,28.5,2.23,9.5,98.9,1012.0,0,0
2025-09-17,GOP,19.2667,84.9167,27.3,1.57,10.2,112.6,1005.2,0,0
2025-09-24,GOP,19.2667,84.9167,22.5,2.06,7.3,53.3,1007.5,0,0
2025-10-01,GOP,19.2667,84.9167,9.5,1.31,6.8,13.3,1015.2,0,0
