date,route_id,origin,destination_port,vessel_class,freight_usd_mt,bunker_price_usd_mt,coal_price_usd_mt,market_regime_predicted,bearish_probability,bullish_probability,neutral_probability,market_score,freight_direction,market_volatility,forward_signal,bunker_pressure,port_pressure,chartering_signal
2025-02-21,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.282857142857143,545.7257142857143,130.59,BULLISH,0.05026410741499727,0.9193449493894891,0.030390943195513862,93.5,RISING,HIGH,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-02-22,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.3525,545.74,129.81,BEARISH,0.6301529918116635,0.19708350517879755,0.17276350300953894,28.3,RISING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-02-23,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.42214285714286,545.7542857142857,133.94,BEARISH,0.6271450364775029,0.21670848733486942,0.15614647618762761,29.5,RISING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-02-24,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.491785714285715,545.7685714285715,131.73,BEARISH,0.6394832269723689,0.19758087045786912,0.16293590256976223,27.9,RISING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-02-25,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.56142857142857,545.7828571428572,134.73,BEARISH,0.6222475240468837,0.2041610936804212,0.1735913822726951,29.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-26,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.631071428571428,545.797142857143,130.58,BEARISH,0.627242581607437,0.2056938697734941,0.16706354861906889,28.9,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-27,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.700714285714284,545.8114285714286,130.75,BEARISH,0.6336663147102362,0.19697327599879222,0.16936040929097165,28.2,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-02-28,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.770357142857144,545.8257142857143,133.23,BEARISH,0.6309140025458386,0.20068123750558228,0.1684047599485792,28.5,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-01,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.84,545.84,128.34,BEARISH,0.6592499562589847,0.16771037816448042,0.17303966557653444,25.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-02,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.81741935483871,545.9822580645161,129.24,BEARISH,0.6513017788512087,0.15985315340171588,0.18884506774707535,25.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-03,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.794838709677418,546.1245161290323,133.94,BEARISH,0.6164084187623597,0.17025829134245005,0.2133332898951901,27.7,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-04,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.77225806451613,546.2667741935484,129.49,BEARISH,0.6732817063237024,0.13378572696197086,0.19293256671432707,23.0,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-05,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.74967741935484,546.4090322580646,128.28,BEARISH,0.7219954808473869,0.11637602480423442,0.1616284943483787,19.7,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-06,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.727096774193548,546.5512903225807,135.74,BEARISH,0.7512094384281414,0.1022830305553394,0.14650753101651942,17.6,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-07,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.704516129032257,546.6935483870968,129.29,BEARISH,0.759628008682621,0.09122726170556432,0.1491447296118146,16.6,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-08,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.68193548387097,546.8358064516129,132.53,BEARISH,0.7437325308661115,0.0952724832341775,0.16099498589971106,17.6,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-09,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.65935483870968,546.978064516129,132.39,BEARISH,0.7344546456189366,0.09992506914611983,0.16562028523494327,18.3,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-10,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.636774193548387,547.1203225806452,126.71,BEARISH,0.7349556740523706,0.09886279214527098,0.1661815338023584,18.2,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-11,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.614193548387096,547.2625806451613,131.88,BEARISH,0.7383410280386827,0.09954537237963046,0.162113599581687,18.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-12,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.591612903225805,547.4048387096774,133.39,BEARISH,0.7323566902712929,0.0994954569680766,0.1681478527606303,18.4,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-13,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.56903225806452,547.5470967741936,133.29,BEARISH,0.7217349230740586,0.10427615073821217,0.17398892618772918,19.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-14,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.546451612903223,547.6893548387097,134.47,BEARISH,0.732052444513473,0.10622576135034476,0.16172179413618235,18.7,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-15,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.52387096774193,547.8316129032258,131.97,BEARISH,0.7280148328745768,0.10949123701996091,0.16249393010546254,19.1,RISING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-03-16,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.501290322580644,547.973870967742,134.26,BULLISH,0.11639351612940113,0.7229214579827296,0.16068502588786873,80.3,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-17,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.47870967741936,548.1161290322581,131.54,BULLISH,0.11754367848373855,0.7261230130322436,0.15633330848401747,80.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-18,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.456129032258065,548.2583870967742,130.18,BULLISH,0.1248535283834598,0.7157727423028205,0.15937372931371913,79.5,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-19,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.43354838709677,548.4006451612903,130.49,BULLISH,0.1186979383340527,0.7261953666013768,0.15510669506457003,80.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-20,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.410967741935483,548.5429032258064,130.24,BULLISH,0.12193176351172968,0.7207998244537805,0.15726841203448932,79.9,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-21,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.3883870967742,548.6851612903226,135.27,BULLISH,0.11838165760846207,0.725850053487649,0.15576828890388844,80.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-22,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.365806451612904,548.8274193548388,130.3,BULLISH,0.11741705317734673,0.7311809297760264,0.15140201704662642,80.7,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-23,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.343225806451613,548.9696774193549,133.96,BULLISH,0.11544140688325423,0.7317700866622624,0.15278850645448305,80.8,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-24,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.32064516129032,549.111935483871,132.97,BULLISH,0.10864451201651727,0.7377925015061666,0.15356298647731573,81.5,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-03-25,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.29806451612903,549.2541935483871,133.38,BULLISH,0.11334715137140731,0.7218334805530134,0.16481936807557865,80.4,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-26,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.275483870967744,549.3964516129032,136.39,BULLISH,0.12122801642211502,0.7064762751740623,0.1722957084038221,79.3,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-27,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.252903225806453,549.5387096774193,132.87,BULLISH,0.11533245862740908,0.7004133264749403,0.18425421489764995,79.3,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-28,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.23032258064516,549.6809677419354,135.05,BULLISH,0.11950210244839378,0.6909159680941456,0.18958192945745994,78.6,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-29,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.20774193548387,549.8232258064517,133.99,BULLISH,0.10622484668550483,0.701069672579119,0.19270548073537574,79.7,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-30,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.185161290322583,549.9654838709678,133.69,BULLISH,0.11112997090270686,0.6928555232095978,0.19601450588769478,79.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-03-31,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.16258064516129,550.1077419354839,138.68,BULLISH,0.11473396253524112,0.6992699641556887,0.1859960733090701,79.2,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-01,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.14,550.25,131.28,BULLISH,0.10935107766329977,0.6800157856123338,0.2106331367243666,78.5,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-02,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.167,550.6566666666666,136.69,BULLISH,0.12067750631764701,0.6861424995082469,0.193179994174106,78.3,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-03,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.194,551.0633333333334,135.37,BULLISH,0.10651196856648638,0.7245744969111162,0.1689135345223973,80.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-04,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.221,551.47,133.05,BULLISH,0.0816568462098235,0.7764139507082256,0.1419292030819512,84.7,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-05,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.248,551.8766666666667,137.21,BULLISH,0.09468733162669597,0.7718092101834111,0.13350345818989276,83.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-06,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.275,552.2833333333333,130.2,BULLISH,0.08907329033957134,0.7703217757494223,0.1406049339110067,84.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-07,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.302,552.69,132.8,BULLISH,0.08326311847074055,0.775724739331781,0.141012142197479,84.6,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-08,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.329,553.0966666666667,131.38,BULLISH,0.08382703333371973,0.7823923171164474,0.13378064954983307,84.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-09,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.356,553.5033333333333,134.56,BULLISH,0.08570188292034236,0.7812535661147388,0.1330445509649188,84.8,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-10,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.383,553.91,131.46,BULLISH,0.08349395950611757,0.7849545373021845,0.1315515031916981,85.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-11,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.41,554.3166666666667,134.5,BULLISH,0.0849586796248736,0.7895206974614499,0.1255206229136767,85.2,FALLING,MEDIUM,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-04-12,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.437,554.7233333333334,133.21,NEUTRAL,0.19939617111658237,0.23599942969148555,0.5646043991919317,51.8,FALLING,MEDIUM,NEUTRAL,LOW,LOW,MONITOR / PARTIAL COVER
2025-04-13,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.464,555.13,132.57,BEARISH,0.679563694106601,0.15640516290482218,0.1640311429885766,23.8,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-14,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.491,555.5366666666666,134.25,BEARISH,0.678455606503371,0.14056610620444202,0.18097828729218632,23.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-15,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.518,555.9433333333334,132.88,BEARISH,0.6751685034297065,0.13561100154023545,0.18922049503005745,23.0,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-16,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.545,556.35,131.19,BEARISH,0.6756286981627657,0.13310317801351434,0.19126812382371938,22.9,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-17,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.572,556.7566666666667,138.92,BEARISH,0.6836558739740132,0.1427440470650384,0.1736000789609477,23.0,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-18,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.599,557.1633333333334,132.29,BEARISH,0.6812595990809458,0.1386363524196323,0.18010404849942158,22.9,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-19,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.626,557.57,128.77,BEARISH,0.6777693979796272,0.13087172162804342,0.19135888039232893,22.7,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-20,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.653,557.9766666666667,131.47,BEARISH,0.6775084916160873,0.13409879249097248,0.18839271589293968,22.8,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-21,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.68,558.3833333333333,130.57,BEARISH,0.6768594829242345,0.12966170155207374,0.19347881552369126,22.6,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-22,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.707,558.7900000000001,134.7,BEARISH,0.6973539716971383,0.131961762046729,0.1706842662561322,21.7,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-23,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.734,559.1966666666667,133.64,BEARISH,0.6901480675192583,0.126674322532418,0.18317760994832327,21.8,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-24,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.761,559.6033333333334,133.74,BEARISH,0.688690326228305,0.12738185361309362,0.183927820158601,21.9,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-25,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.788,560.01,132.15,BEARISH,0.6822940212188848,0.12248810436704255,0.19521787441407215,22.0,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-26,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.815,560.4166666666667,132.28,BEARISH,0.6886476024828995,0.11959958251387107,0.19175281500322905,21.5,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-27,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.842,560.8233333333334,132.04,BEARISH,0.6873823717734375,0.10895546676151113,0.20366216146505145,21.1,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-28,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.869,561.23,132.57,BEARISH,0.6884982798323881,0.1152330388696096,0.1962686812980023,21.3,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-29,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.896,561.6366666666667,134.35,BEARISH,0.6992325935948652,0.11535194908759647,0.18541545731753842,20.8,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-30,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.923,562.0433333333334,133.3,BEARISH,0.6959662401480541,0.10207518786396956,0.2019585719879761,20.3,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-01,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.95,562.45,133.57,BEARISH,0.6941483535565046,0.09766394874847197,0.20818769769502324,20.2,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-02,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.90322580645161,562.0025806451613,133.53,BEARISH,0.7211667624716395,0.1113031552766367,0.16753008225172386,19.5,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-03,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.856451612903225,561.5551612903226,134.25,BEARISH,0.8376748308063239,0.07817428027648422,0.08415088891719177,12.0,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-04,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.80967741935484,561.1077419354839,133.02,BEARISH,0.8625229111987774,0.07058704087531582,0.0668900479259065,10.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-05,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.76290322580645,560.6603225806452,133.12,BEARISH,0.8812143553939279,0.057419965117842746,0.061365679488229255,8.8,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-06,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.716129032258063,560.2129032258065,134.73,BEARISH,0.8843459299494038,0.06268692827405045,0.052967141776545976,8.9,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-07,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.66935483870968,559.7654838709678,130.98,BEARISH,0.8780464061913302,0.05661355133315333,0.06534004247551675,8.9,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-08,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.62258064516129,559.3180645161291,130.55,BEARISH,0.8801661266206167,0.05705643858151553,0.06277743479786806,8.8,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-09,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.575806451612905,558.8706451612903,129.85,BEARISH,0.8726966087155127,0.06052673832576295,0.06677665295872443,9.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-10,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.529032258064515,558.4232258064517,132.54,BEARISH,0.8659159570529432,0.06247995961815608,0.07160408332890074,9.8,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-11,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.482258064516127,557.9758064516129,128.43,BEARISH,0.8689342969815214,0.06171692320020071,0.06934877981827786,9.6,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-12,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.43548387096774,557.5283870967743,133.01,BEARISH,0.8617239830155431,0.06759747178663716,0.07067854519781964,10.3,STABLE,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-13,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.38870967741936,557.0809677419355,131.83,BEARISH,0.8567015076516554,0.06855010202736328,0.07474839032098123,10.6,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-14,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.34193548387097,556.6335483870968,134.27,BEARISH,0.8542133842220992,0.0693498617043002,0.07643675407360052,10.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-15,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.29516129032258,556.1861290322581,130.61,BEARISH,0.8529706694387708,0.0683280048830267,0.07870132567820229,10.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-16,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.248387096774195,555.7387096774194,131.51,BEARISH,0.8546528532706288,0.06771536170836993,0.07763178502100108,10.7,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-17,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.201612903225808,555.2912903225807,134.11,BEARISH,0.852799217411147,0.06692683743782453,0.08027394515102834,10.7,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-18,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.15483870967742,554.843870967742,134.59,BEARISH,0.852769653782283,0.06895771743907822,0.07827262877863875,10.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-19,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.10806451612904,554.3964516129033,130.42,BEARISH,0.8433418887059594,0.06901649823698294,0.08764161305705767,11.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-20,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.061290322580646,553.9490322580646,132.1,BEARISH,0.8411554784465933,0.0668022386190142,0.09204228293439236,11.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-21,RUS_DHA_PAN,Russia,Dhamra,Panamax,29.01451612903226,553.5016129032258,132.28,BEARISH,0.8313683647977468,0.07038816265273987,0.09824347254951318,12.0,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-22,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.967741935483872,553.0541935483872,132.4,BEARISH,0.8332968707066853,0.06919597348743685,0.09750715580587767,11.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-23,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.920967741935485,552.6067741935484,131.08,BEARISH,0.8284848772297969,0.07081969138224717,0.10069543138795588,12.1,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-24,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.874193548387098,552.1593548387098,134.13,BEARISH,0.8313559161940542,0.06791355406349382,0.1007305297424518,11.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-25,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.82741935483871,551.711935483871,127.74,BEARISH,0.8379820243145261,0.06822743900696626,0.09379053667850762,11.5,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-26,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.780645161290323,551.2645161290322,130.63,BEARISH,0.8325407946198863,0.06151745255687579,0.10594175282323792,11.4,FALLING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-27,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.733870967741936,550.8170967741936,132.33,BEARISH,0.8321253308794617,0.06078361540952144,0.1070910537110167,11.4,FALLING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-28,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.68709677419355,550.3696774193548,132.3,BEARISH,0.8281170267608237,0.0653869289921534,0.10649604424702287,11.9,FALLING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-29,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.64032258064516,549.9222580645162,134.05,BEARISH,0.8214081765711788,0.07754817658126645,0.1010436468475547,12.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-30,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.59354838709677,549.4748387096774,133.7,BEARISH,0.8263349050877311,0.07088093919621699,0.1027841557160517,12.2,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-31,RUS_DHA_PAN,Russia,Dhamra,Panamax,28.546774193548387,549.0274193548388,130.68,BEARISH,0.8278998996428226,0.06936095849060456,0.10273914186657275,12.1,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
