date,route_id,vessel_class,cargo_type,freight_usd_mt,tce_usd_day,source
2023-05-15,IND_VIZ_CAP,Capesize,Coal,8.54,17802,Synthetic (BDI benchmark)
2023-05-15,IND_DHA_PAN,Panamax,Coal,10.91,10772,Synthetic (BDI benchmark)
2023-05-15,IND_DHA_CAP,Capesize,Coal,9.53,19708,Synthetic (BDI benchmark)
2023-05-15,IND_GAN_PAN,Panamax,Coal,9.76,14482,Synthetic (BDI benchmark)
2023-05-15,IND_GAN_CAP,Capesize,Coal,10.19,15214,Synthetic (BDI benchmark)
2023-05-15,IND_GOP_PAN,Panamax,Coal,10.39,11479,Synthetic (BDI benchmark)
2023-05-15,IND_GOP_CAP,Capesize,Coal,9.85,15009,Synthetic (BDI benchmark)
2023-05-15,IND_HAL_PAN,Panamax,Coal,11.47,10582,Synthetic (BDI benchmark)
2023-05-15,IND_HAL_CAP,Capesize,Coal,9.8,18862,Synthetic (BDI benchmark)
2023-05-15,RUS_PAR_PAN,Panamax,Coal,20.04,13055,Synthetic (BDI benchmark)
2023-05-15,RUS_PAR_CAP,Capesize,Coal,24.22,18274,Synthetic (BDI benchmark)
2023-05-15,RUS_VIZ_PAN,Panamax,Coal,20.5,12207,Synthetic (BDI benchmark)
2023-05-15,RUS_VIZ_CAP,Capesize,Coal,19.44,17782,Synthetic (BDI benchmark)
2023-05-15,RUS_DHA_PAN,Panamax,Coal,21.38,13230,Synthetic (BDI benchmark)
2023-05-15,RUS_DHA_CAP,Capesize,Coal,24.94,19546,Synthetic (BDI benchmark)
2023-05-15,RUS_GAN_PAN,Panamax,Coal,22.69,9196,Synthetic (BDI benchmark)
2023-05-15,RUS_GAN_CAP,Capesize,Coal,23.01,18372,Synthetic (BDI benchmark)
2023-05-15,RUS_GOP_PAN,Panamax,Coal,22.64,10594,Synthetic (BDI benchmark)
2023-05-15,RUS_GOP_CAP,Capesize,Coal,22.63,17103,Synthetic (BDI benchmark)
2023-05-15,RUS_HAL_PAN,Panamax,Coal,23.28,9760,Synthetic (BDI benchmark)
2023-05-15,RUS_HAL_CAP,Capesize,Coal,22.86,19840,Synthetic (BDI benchmark)
2023-05-15,MOZ_PAR_PAN,Panamax,Coal,20.23,12091,Synthetic (BDI benchmark)
2023-05-15,MOZ_PAR_CAP,Capesize,Coal,23.62,16032,Synthetic (BDI benchmark)
2023-05-15,MOZ_VIZ_PAN,Panamax,Coal,21.27,14035,Synthetic (BDI benchmark)
2023-05-15,MOZ_VIZ_CAP,Capesize,Coal,18.74,15706,Synthetic (BDI benchmark)
2023-05-15,MOZ_DHA_PAN,Panamax,Coal,20.56,12803,Synthetic (BDI benchmark)
2023-05-15,MOZ_DHA_CAP,Capesize,Coal,20.86,16237,Synthetic (BDI benchmark)
2023-05-15,MOZ_GAN_PAN,Panamax,Coal,18.92,12129,Synthetic (BDI benchmark)
2023-05-15,MOZ_GAN_CAP,Capesize,Coal,20.32,18422,Synthetic (BDI benchmark)
2023-05-15,MOZ_GOP_PAN,Panamax,Coal,23.17,14249,Synthetic (BDI benchmark)
2023-05-15,MOZ_GOP_CAP,Capesize,Coal,20.56,15333,Synthetic (BDI benchmark)
2023-05-15,MOZ_HAL_PAN,Panamax,Coal,20.05,14874,Synthetic (BDI benchmark)
2023-05-15,MOZ_HAL_CAP,Capesize,Coal,19.49,15909,Synthetic (BDI benchmark)
2023-05-15,USA_PAR_PAN,Panamax,Coal,30.02,12780,Synthetic (BDI benchmark)
2023-05-15,USA_PAR_CAP,Capesize,Coal,33.58,17109,Synthetic (BDI benchmark)
2023-05-15,USA_VIZ_PAN,Panamax,Coal,30.38,12066,Synthetic (BDI benchmark)
2023-05-15,USA_VIZ_CAP,Capesize,Coal,29.53,19812,Synthetic (BDI benchmark)
2023-05-15,USA_DHA_PAN,Panamax,Coal,33.25,10820,Synthetic (BDI benchmark)
2023-05-15,USA_DHA_CAP,Capesize,Coal,34.3,18705,Synthetic (BDI benchmark)
2023-05-15,USA_GAN_PAN,Panamax,Coal,37.13,12832,Synthetic (BDI benchmark)
2023-05-15,USA_GAN_CAP,Capesize,Coal,30.74,18558,Synthetic (BDI benchmark)
2023-05-15,USA_GOP_PAN,Panamax,Coal,32.25,9343,Synthetic (BDI benchmark)
2023-05-15,USA_GOP_CAP,Capesize,Coal,31.77,16360,Synthetic (BDI benchmark)
2023-05-15,USA_HAL_PAN,Panamax,Coal,37.85,11204,Synthetic (BDI benchmark)
2023-05-15,USA_HAL_CAP,Capesize,Coal,32.45,18962,Synthetic (BDI benchmark)
2023-06-14,AUS_PAR_PAN,Panamax,Coal,16.96,14234,Synthetic (BDI benchmark)
2023-06-14,AUS_PAR_CAP,Capesize,Coal,14.49,15693,Synthetic (BDI benchmark)
2023-06-14,AUS_VIZ_PAN,Panamax,Coal,16.16,10474,Synthetic (BDI benchmark)
2023-06-14,AUS_VIZ_CAP,Capesize,Coal,18.45,19570,Synthetic (BDI benchmark)
2023-06-14,AUS_DHA_PAN,Panamax,Coal,14.78,9660,Synthetic (BDI benchmark)
2023-06-14,AUS_DHA_CAP,Capesize,Coal,17.06,16153,Synthetic (BDI benchmark)
2023-06-14,AUS_GAN_PAN,Panamax,Coal,19.47,13878,Synthetic (BDI benchmark)
2023-06-14,AUS_GAN_CAP,Capesize,Coal,17.14,16851,Synthetic (BDI benchmark)
2023-06-14,AUS_GOP_PAN,Panamax,Coal,15.61,12662,Synthetic (BDI benchmark)
2023-06-14,AUS_GOP_CAP,Capesize,Coal,16.72,18664,Synthetic (BDI benchmark)
2023-06-14,AUS_HAL_PAN,Panamax,Coal,15.45,10604,Synthetic (BDI benchmark)
2023-06-14,AUS_HAL_CAP,Capesize,Coal,16.83,18015,Synthetic (BDI benchmark)
2023-06-14,IND_PAR_PAN,Panamax,Coal,9.49,12191,Synthetic (BDI benchmark)
2023-06-14,IND_PAR_CAP,Capesize,Coal,10.48,16451,Synthetic (BDI benchmark)
2023-06-14,IND_VIZ_PAN,Panamax,Coal,10.85,14601,Synthetic (BDI benchmark)
2023-06-14,IND_VIZ_CAP,Capesize,Coal,11.17,15966,Synthetic (BDI benchmark)
2023-06-14,IND_DHA_PAN,Panamax,Coal,9.59,12590,Synthetic (BDI benchmark)
2023-06-14,IND_DHA_CAP,Capesize,Coal,9.61,19484,Synthetic (BDI benchmark)
2023-06-14,IND_GAN_PAN,Panamax,Coal,9.85,10007,Synthetic (BDI benchmark)
2023-06-14,IND_GAN_CAP,Capesize,Coal,9.31,17291,Synthetic (BDI benchmark)
2023-06-14,IND_GOP_PAN,Panamax,Coal,9.19,9277,Synthetic (BDI benchmark)
2023-06-14,IND_GOP_CAP,Capesize,Coal,10.5,16049,Synthetic (BDI benchmark)
2023-06-14,IND_HAL_PAN,Panamax,Coal,9.52,10337,Synthetic (BDI benchmark)
2023-06-14,IND_HAL_CAP,Capesize,Coal,10.37,16889,Synthetic (BDI benchmark)
2023-06-14,RUS_PAR_PAN,Panamax,Coal,19.95,14419,Synthetic (BDI benchmark)
2023-06-14,RUS_PAR_CAP,Capesize,Coal,22.53,19787,Synthetic (BDI benchmark)
2023-06-14,RUS_VIZ_PAN,Panamax,Coal,22.66,9962,Synthetic (BDI benchmark)
2023-06-14,RUS_VIZ_CAP,Capesize,Coal,21.12,18750,Synthetic (BDI benchmark)
2023-06-14,RUS_DHA_PAN,Panamax,Coal,18.56,10225,Synthetic (BDI benchmark)
2023-06-14,RUS_DHA_CAP,Capesize,Coal,23.07,15945,Synthetic (BDI benchmark)
2023-06-14,RUS_GAN_PAN,Panamax,Coal,22.1,9421,Synthetic (BDI benchmark)
2023-06-14,RUS_GAN_CAP,Capesize,Coal,21.73,19113,Synthetic (BDI benchmark)
2023-06-14,RUS_GOP_PAN,Panamax,Coal,22.41,14664,Synthetic (BDI benchmark)
2023-06-14,RUS_GOP_CAP,Capesize,Coal,23.05,16836,Synthetic (BDI benchmark)
2023-06-14,RUS_HAL_PAN,Panamax,Coal,26.28,9138,Synthetic (BDI benchmark)
2023-06-14,RUS_HAL_CAP,Capesize,Coal,20.5,17167,Synthetic (BDI benchmark)
2023-06-14,MOZ_PAR_PAN,Panamax,Coal,24.56,12356,Synthetic (BDI benchmark)
2023-06-14,MOZ_PAR_CAP,Capesize,Coal,19.39,15531,Synthetic (BDI benchmark)
2023-06-14,MOZ_VIZ_PAN,Panamax,Coal,19.3,12254,Synthetic (BDI benchmark)
2023-06-14,MOZ_VIZ_CAP,Capesize,Coal,20.39,15664,Synthetic (BDI benchmark)
2023-06-14,MOZ_DHA_PAN,Panamax,Coal,20.89,9384,Synthetic (BDI benchmark)
2023-06-14,MOZ_DHA_CAP,Capesize,Coal,22.9,18009,Synthetic (BDI benchmark)
2023-06-14,MOZ_GAN_PAN,Panamax,Coal,20.84,12949,Synthetic (BDI benchmark)
2023-06-14,MOZ_GAN_CAP,Capesize,Coal,22.32,19823,Synthetic (BDI benchmark)
2023-06-14,MOZ_GOP_PAN,Panamax,Coal,24.13,9619,Synthetic (BDI benchmark)
2023-06-14,MOZ_GOP_CAP,Capesize,Coal,21.45,16773,Synthetic (BDI benchmark)
2023-06-14,MOZ_HAL_PAN,Panamax,Coal,20.92,14376,Synthetic (BDI benchmark)
2023-06-14,MOZ_HAL_CAP,Capesize,Coal,19.98,15718,Synthetic (BDI benchmark)
2023-06-14,USA_PAR_PAN,Panamax,Coal,30.71,9337,Synthetic (BDI benchmark)
2023-06-14,USA_PAR_CAP,Capesize,Coal,34.97,16604,Synthetic (BDI benchmark)
2023-06-14,USA_VIZ_PAN,Panamax,Coal,31.12,12636,Synthetic (BDI benchmark)
2023-06-14,USA_VIZ_CAP,Capesize,Coal,30.46,15438,Synthetic (BDI benchmark)
2023-06-14,USA_DHA_PAN,Panamax,Coal,31.72,14251,Synthetic (BDI benchmark)
2023-06-14,USA_DHA_CAP,Capesize,Coal,33.88,17418,Synthetic (BDI benchmark)
2023-06-14,USA_GAN_PAN,Panamax,Coal,34.92,10854,Synthetic (BDI benchmark)
2023-06-14,USA_GAN_CAP,Capesize,Coal,32.6,19465,Synthetic (BDI benchmark)
2023-06-14,USA_GOP_PAN,Panamax,Coal,32.09,12638,Synthetic (BDI benchmark)
2023-06-14,USA_GOP_CAP,Capesize,Coal,32.41,16960,Synthetic (BDI benchmark)
2023-06-14,USA_HAL_PAN,Panamax,Coal,34.5,14605,Synthetic (BDI benchmark)
2023-06-14,USA_HAL_CAP,Capesize,Coal,29.47,16368,Synthetic (BDI benchmark)
2023-07-14,AUS_PAR_PAN,Panamax,Coal,15.98,11217,Synthetic (BDI benchmark)
2023-07-14,AUS_PAR_CAP,Capesize,Coal,16.45,18450,Synthetic (BDI benchmark)
2023-07-14,AUS_VIZ_PAN,Panamax,Coal,14.27,11280,Synthetic (BDI benchmark)
2023-07-14,AUS_VIZ_CAP,Capesize,Coal,15.76,19219,Synthetic (BDI benchmark)
2023-07-14,AUS_DHA_PAN,Panamax,Coal,17.89,13536,Synthetic (BDI benchmark)
2023-07-14,AUS_DHA_CAP,Capesize,Coal,17.5,19731,Synthetic (BDI benchmark)
2023-07-14,AUS_GAN_PAN,Panamax,Coal,14.58,11772,Synthetic (BDI benchmark)
2023-07-14,AUS_GAN_CAP,Capesize,Coal,18.27,19013,Synthetic (BDI benchmark)
2023-07-14,AUS_GOP_PAN,Panamax,Coal,15.4,11674,Synthetic (BDI benchmark)
2023-07-14,AUS_GOP_CAP,Capesize,Coal,18.23,16036,Synthetic (BDI benchmark)
2023-07-14,AUS_HAL_PAN,Panamax,Coal,16.55,14889,Synthetic (BDI benchmark)
2023-07-14,AUS_HAL_CAP,Capesize,Coal,18.63,18851,Synthetic (BDI benchmark)
2023-07-14,IND_PAR_PAN,Panamax,Coal,9.53,12149,Synthetic (BDI benchmark)
2023-07-14,IND_PAR_CAP,Capesize,Coal,10.64,19351,Synthetic (BDI benchmark)
2023-07-14,IND_VIZ_PAN,Panamax,Coal,11.84,11748,Synthetic (BDI benchmark)
2023-07-14,IND_VIZ_CAP,Capesize,Coal,10.63,18079,Synthetic (BDI benchmark)
2023-07-14,IND_DHA_PAN,Panamax,Coal,10.36,10983,Synthetic (BDI benchmark)
2023-07-14,IND_DHA_CAP,Capesize,Coal,12.35,18491,Synthetic (BDI benchmark)
2023-07-14,IND_GAN_PAN,Panamax,Coal,9.76,14108,Synthetic (BDI benchmark)
2023-07-14,IND_GAN_CAP,Capesize,Coal,11.3,19833,Synthetic (BDI benchmark)
2023-07-14,IND_GOP_PAN,Panamax,Coal,9.52,13132,Synthetic (BDI benchmark)
2023-07-14,IND_GOP_CAP,Capesize,Coal,9.77,16581,Synthetic (BDI benchmark)
2023-07-14,IND_HAL_PAN,Panamax,Coal,10.06,12449,Synthetic (BDI benchmark)
2023-07-14,IND_HAL_CAP,Capesize,Coal,9.89,17717,Synthetic (BDI benchmark)
2023-07-14,RUS_PAR_PAN,Panamax,Coal,23.64,13234,Synthetic (BDI benchmark)
2023-07-14,RUS_PAR_CAP,Capesize,Coal,24.57,15581,Synthetic (BDI benchmark)
2023-07-14,RUS_VIZ_PAN,Panamax,Coal,23.45,13700,Synthetic (BDI benchmark)
2023-07-14,RUS_VIZ_CAP,Capesize,Coal,24.25,16174,Synthetic (BDI benchmark)
2023-07-14,RUS_DHA_PAN,Panamax,Coal,23.13,11548,Synthetic (BDI benchmark)
2023-07-14,RUS_DHA_CAP,Capesize,Coal,20.98,19288,Synthetic (BDI benchmark)
2023-07-14,RUS_GAN_PAN,Panamax,Coal,25.35,14304,Synthetic (BDI benchmark)
2023-07-14,RUS_GAN_CAP,Capesize,Coal,19.6,19087,Synthetic (BDI benchmark)
2023-07-14,RUS_GOP_PAN,Panamax,Coal,24.49,14988,Synthetic (BDI benchmark)
2023-07-14,RUS_GOP_CAP,Capesize,Coal,21.78,16844,Synthetic (BDI benchmark)
2023-07-14,RUS_HAL_PAN,Panamax,Coal,21.92,9232,Synthetic (BDI benchmark)
2023-07-14,RUS_HAL_CAP,Capesize,Coal,22.45,15581,Synthetic (BDI benchmark)
2023-07-14,MOZ_PAR_PAN,Panamax,Coal,20.2,9060,Synthetic (BDI benchmark)
2023-07-14,MOZ_PAR_CAP,Capesize,Coal,24.44,18969,Synthetic (BDI benchmark)
2023-07-14,MOZ_VIZ_PAN,Panamax,Coal,20.24,14937,Synthetic (BDI benchmark)
2023-07-14,MOZ_VIZ_CAP,Capesize,Coal,20.54,18685,Synthetic (BDI benchmark)
2023-07-14,MOZ_DHA_PAN,Panamax,Coal,19.42,13332,Synthetic (BDI benchmark)
2023-07-14,MOZ_DHA_CAP,Capesize,Coal,21.02,17033,Synthetic (BDI benchmark)
2023-07-14,MOZ_GAN_PAN,Panamax,Coal,20.98,9854,Synthetic (BDI benchmark)
2023-07-14,MOZ_GAN_CAP,Capesize,Coal,22.5,15353,Synthetic (BDI benchmark)
2023-07-14,MOZ_GOP_PAN,Panamax,Coal,20.14,10347,Synthetic (BDI benchmark)
2023-07-14,MOZ_GOP_CAP,Capesize,Coal,19.22,15262,Synthetic (BDI benchmark)
2023-07-14,MOZ_HAL_PAN,Panamax,Coal,23.24,13753,Synthetic (BDI benchmark)
2023-07-14,MOZ_HAL_CAP,Capesize,Coal,18.27,19168,Synthetic (BDI benchmark)
2023-07-14,USA_PAR_PAN,Panamax,Coal,29.86,12973,Synthetic (BDI benchmark)
2023-07-14,USA_PAR_CAP,Capesize,Coal,29.09,16920,Synthetic (BDI benchmark)
2023-07-14,USA_VIZ_PAN,Panamax,Coal,31.46,12677,Synthetic (BDI benchmark)
2023-07-14,USA_VIZ_CAP,Capesize,Coal,28.15,15329,Synthetic (BDI benchmark)
2023-07-14,USA_DHA_PAN,Panamax,Coal,27.16,14688,Synthetic (BDI benchmark)
2023-07-14,USA_DHA_CAP,Capesize,Coal,35.71,16042,Synthetic (BDI benchmark)
2023-07-14,USA_GAN_PAN,Panamax,Coal,28.16,12754,Synthetic (BDI benchmark)
2023-07-14,USA_GAN_CAP,Capesize,Coal,34.53,19041,Synthetic (BDI benchmark)
2023-07-14,USA_GOP_PAN,Panamax,Coal,32.49,10965,Synthetic (BDI benchmark)
2023-07-14,USA_GOP_CAP,Capesize,Coal,29.81,16083,Synthetic (BDI benchmark)
2023-07-14,USA_HAL_PAN,Panamax,Coal,34.82,13728,Synthetic (BDI benchmark)
2023-07-14,USA_HAL_CAP,Capesize,Coal,32.12,17570,Synthetic (BDI benchmark)
2023-08-13,AUS_PAR_PAN,Panamax,Coal,17.39,10304,Synthetic (BDI benchmark)
2023-08-13,AUS_PAR_CAP,Capesize,Coal,17.4,16073,Synthetic (BDI benchmark)
2023-08-13,AUS_VIZ_PAN,Panamax,Coal,15.68,12350,Synthetic (BDI benchmark)
2023-08-13,AUS_VIZ_CAP,Capesize,Coal,16.73,18655,Synthetic (BDI benchmark)
2023-08-13,AUS_DHA_PAN,Panamax,Coal,16.53,13448,Synthetic (BDI benchmark)
2023-08-13,AUS_DHA_CAP,Capesize,Coal,18.06,17116,Synthetic (BDI benchmark)
2023-08-13,AUS_GAN_PAN,Panamax,Coal,17.63,11797,Synthetic (BDI benchmark)
2023-08-13,AUS_GAN_CAP,Capesize,Coal,16.4,19923,Synthetic (BDI benchmark)
2023-08-13,AUS_GOP_PAN,Panamax,Coal,14.89,12823,Synthetic (BDI benchmark)
2023-08-13,AUS_GOP_CAP,Capesize,Coal,16.17,17275,Synthetic (BDI benchmark)
2023-08-13,AUS_HAL_PAN,Panamax,Coal,16.9,10637,Synthetic (BDI benchmark)
2023-08-13,AUS_HAL_CAP,Capesize,Coal,16.5,17659,Synthetic (BDI benchmark)
2023-08-13,IND_PAR_PAN,Panamax,Coal,11.62,9175,Synthetic (BDI benchmark)
2023-08-13,IND_PAR_CAP,Capesize,Coal,9.86,17104,Synthetic (BDI benchmark)
2023-08-13,IND_VIZ_PAN,Panamax,Coal,9.91,12858,Synthetic (BDI benchmark)
2023-08-13,IND_VIZ_CAP,Capesize,Coal,10.12,19130,Synthetic (BDI benchmark)
2023-08-13,IND_DHA_PAN,Panamax,Coal,12.84,11861,Synthetic (BDI benchmark)
2023-08-13,IND_DHA_CAP,Capesize,Coal,9.92,16798,Synthetic (BDI benchmark)
2023-08-13,IND_GAN_PAN,Panamax,Coal,10.79,12258,Synthetic (BDI benchmark)
2023-08-13,IND_GAN_CAP,Capesize,Coal,10.35,17527,Synthetic (BDI benchmark)
2023-08-13,IND_GOP_PAN,Panamax,Coal,10.31,10715,Synthetic (BDI benchmark)
2023-08-13,IND_GOP_CAP,Capesize,Coal,9.42,19425,Synthetic (BDI benchmark)
2023-08-13,IND_HAL_PAN,Panamax,Coal,10.98,11814,Synthetic (BDI benchmark)
2023-08-13,IND_HAL_CAP,Capesize,Coal,10.71,17558,Synthetic (BDI benchmark)
2023-08-13,RUS_PAR_PAN,Panamax,Coal,20.02,14492,Synthetic (BDI benchmark)
2023-08-13,RUS_PAR_CAP,Capesize,Coal,21.61,18533,Synthetic (BDI benchmark)
2023-08-13,RUS_VIZ_PAN,Panamax,Coal,24.96,13046,Synthetic (BDI benchmark)
2023-08-13,RUS_VIZ_CAP,Capesize,Coal,24.76,16122,Synthetic (BDI benchmark)
2023-08-13,RUS_DHA_PAN,Panamax,Coal,22.14,13070,Synthetic (BDI benchmark)
2023-08-13,RUS_DHA_CAP,Capesize,Coal,19.12,15252,Synthetic (BDI benchmark)
2023-08-13,RUS_GAN_PAN,Panamax,Coal,23.25,14256,Synthetic (BDI benchmark)
2023-08-13,RUS_GAN_CAP,Capesize,Coal,22.27,17455,Synthetic (BDI benchmark)
2023-08-13,RUS_GOP_PAN,Panamax,Coal,23.24,13762,Synthetic (BDI benchmark)
2023-08-13,RUS_GOP_CAP,Capesize,Coal,20.94,18228,Synthetic (BDI benchmark)
2023-08-13,RUS_HAL_PAN,Panamax,Coal,23.25,14173,Synthetic (BDI benchmark)
2023-08-13,RUS_HAL_CAP,Capesize,Coal,22.28,15941,Synthetic (BDI benchmark)
2023-08-13,MOZ_PAR_PAN,Panamax,Coal,22.73,12860,Synthetic (BDI benchmark)
2023-08-13,MOZ_PAR_CAP,Capesize,Coal,20.14,15221,Synthetic (BDI benchmark)
2023-08-13,MOZ_VIZ_PAN,Panamax,Coal,24.16,9807,Synthetic (BDI benchmark)
2023-08-13,MOZ_VIZ_CAP,Capesize,Coal,19.11,17209,Synthetic (BDI benchmark)
2023-08-13,MOZ_DHA_PAN,Panamax,Coal,20.53,9150,Synthetic (BDI benchmark)
2023-08-13,MOZ_DHA_CAP,Capesize,Coal,22.3,18546,Synthetic (BDI benchmark)
2023-08-13,MOZ_GAN_PAN,Panamax,Coal,18.16,9615,Synthetic (BDI benchmark)
2023-08-13,MOZ_GAN_CAP,Capesize,Coal,21.5,15848,Synthetic (BDI benchmark)
2023-08-13,MOZ_GOP_PAN,Panamax,Coal,22.51,13480,Synthetic (BDI benchmark)
2023-08-13,MOZ_GOP_CAP,Capesize,Coal,22.99,19338,Synthetic (BDI benchmark)
2023-08-13,MOZ_HAL_PAN,Panamax,Coal,19.02,12335,Synthetic (BDI benchmark)
2023-08-13,MOZ_HAL_CAP,Capesize,Coal,23.92,15096,Synthetic (BDI benchmark)
2023-08-13,USA_PAR_PAN,Panamax,Coal,35.55,12454,Synthetic (BDI benchmark)
2023-08-13,USA_PAR_CAP,Capesize,Coal,29.97,17052,Synthetic (BDI benchmark)
2023-08-13,USA_VIZ_PAN,Panamax,Coal,29.24,9167,Synthetic (BDI benchmark)
2023-08-13,USA_VIZ_CAP,Capesize,Coal,33.53,19738,Synthetic (BDI benchmark)
2023-08-13,USA_DHA_PAN,Panamax,Coal,34.6,9935,Synthetic (BDI benchmark)
2023-08-13,USA_DHA_CAP,Capesize,Coal,28.47,18365,Synthetic (BDI benchmark)
2023-08-13,USA_GAN_PAN,Panamax,Coal,29.84,11993,Synthetic (BDI benchmark)
2023-08-13,USA_GAN_CAP,Capesize,Coal,32.04,17640,Synthetic (BDI benchmark)
2023-08-13,USA_GOP_PAN,Panamax,Coal,27.5,14290,Synthetic (BDI benchmark)
2023-08-13,USA_GOP_CAP,Capesize,Coal,32.11,16147,Synthetic (BDI benchmark)
2023-08-13,USA_HAL_PAN,Panamax,Coal,28.5,13635,Synthetic (BDI benchmark)
2023-08-13,USA_HAL_CAP,Capesize,Coal,33.02,18062,Synthetic (BDI benchmark)
2023-09-12,AUS_PAR_PAN,Panamax,Coal,18.57,14692,Synthetic (BDI benchmark)
2023-09-12,AUS_PAR_CAP,Capesize,Coal,15.69,15248,Synthetic (BDI benchmark)
2023-09-12,AUS_VIZ_PAN,Panamax,Coal,18.0,14460,Synthetic (BDI benchmark)
2023-09-12,AUS_VIZ_CAP,Capesize,Coal,16.09,17104,Synthetic (BDI benchmark)
2023-09-12,AUS_DHA_PAN,Panamax,Coal,15.41,9683,Synthetic (BDI benchmark)
2023-09-12,AUS_DHA_CAP,Capesize,Coal,15.42,16176,Synthetic (BDI benchmark)
2023-09-12,AUS_GAN_PAN,Panamax,Coal,18.26,13370,Synthetic (BDI benchmark)
2023-09-12,AUS_GAN_CAP,Capesize,Coal,17.31,16827,Synthetic (BDI benchmark)
2023-09-12,AUS_GOP_PAN,Panamax,Coal,15.22,10623,Synthetic (BDI benchmark)
2023-09-12,AUS_GOP_CAP,Capesize,Coal,14.28,19809,Synthetic (BDI benchmark)
2023-09-12,AUS_HAL_PAN,Panamax,Coal,17.81,11175,Synthetic (BDI benchmark)
2023-09-12,AUS_HAL_CAP,Capesize,Coal,16.89,17106,Synthetic (BDI benchmark)
2023-09-12,IND_PAR_PAN,Panamax,Coal,10.93,10106,Synthetic (BDI benchmark)
2023-09-12,IND_PAR_CAP,Capesize,Coal,11.09,16711,Synthetic (BDI benchmark)
2023-09-12,IND_VIZ_PAN,Panamax,Coal,11.87,13834,Synthetic (BDI benchmark)
2023-09-12,IND_VIZ_CAP,Capesize,Coal,10.61,16681,Synthetic (BDI benchmark)
2023-09-12,IND_DHA_PAN,Panamax,Coal,11.78,14745,Synthetic (BDI benchmark)
2023-09-12,IND_DHA_CAP,Capesize,Coal,8.61,19196,Synthetic (BDI benchmark)
2023-09-12,IND_GAN_PAN,Panamax,Coal,10.9,11537,Synthetic (BDI benchmark)
2023-09-12,IND_GAN_CAP,Capesize,Coal,11.39,17462,Synthetic (BDI benchmark)
2023-09-12,IND_GOP_PAN,Panamax,Coal,8.9,14729,Synthetic (BDI benchmark)
2023-09-12,IND_GOP_CAP,Capesize,Coal,9.71,16566,Synthetic (BDI benchmark)
2023-09-12,IND_HAL_PAN,Panamax,Coal,11.58,9911,Synthetic (BDI benchmark)
2023-09-12,IND_HAL_CAP,Capesize,Coal,13.04,19205,Synthetic (BDI benchmark)
2023-09-12,RUS_PAR_PAN,Panamax,Coal,24.76,11724,Synthetic (BDI benchmark)
2023-09-12,RUS_PAR_CAP,Capesize,Coal,25.56,19091,Synthetic (BDI benchmark)
2023-09-12,RUS_VIZ_PAN,Panamax,Coal,22.25,14218,Synthetic (BDI benchmark)
2023-09-12,RUS_VIZ_CAP,Capesize,Coal,23.27,18448,Synthetic (BDI benchmark)
2023-09-12,RUS_DHA_PAN,Panamax,Coal,22.49,12850,Synthetic (BDI benchmark)
2023-09-12,RUS_DHA_CAP,Capesize,Coal,24.78,18901,Synthetic (BDI benchmark)
2023-09-12,RUS_GAN_PAN,Panamax,Coal,24.87,12125,Synthetic (BDI benchmark)
2023-09-12,RUS_GAN_CAP,Capesize,Coal,22.08,17952,Synthetic (BDI benchmark)
2023-09-12,RUS_GOP_PAN,Panamax,Coal,23.44,12385,Synthetic (BDI benchmark)
2023-09-12,RUS_GOP_CAP,Capesize,Coal,22.42,17750,Synthetic (BDI benchmark)
2023-09-12,RUS_HAL_PAN,Panamax,Coal,22.33,12161,Synthetic (BDI benchmark)
2023-09-12,RUS_HAL_CAP,Capesize,Coal,25.46,18374,Synthetic (BDI benchmark)
2023-09-12,MOZ_PAR_PAN,Panamax,Coal,20.32,9699,Synthetic (BDI benchmark)
2023-09-12,MOZ_PAR_CAP,Capesize,Coal,17.83,16339,Synthetic (BDI benchmark)
2023-09-12,MOZ_VIZ_PAN,Panamax,Coal,19.24,10510,Synthetic (BDI benchmark)
2023-09-12,MOZ_VIZ_CAP,Capesize,Coal,19.49,19164,Synthetic (BDI benchmark)
2023-09-12,MOZ_DHA_PAN,Panamax,Coal,21.15,11938,Synthetic (BDI benchmark)
2023-09-12,MOZ_DHA_CAP,Capesize,Coal,21.28,15038,Synthetic (BDI benchmark)
2023-09-12,MOZ_GAN_PAN,Panamax,Coal,22.42,10202,Synthetic (BDI benchmark)
2023-09-12,MOZ_GAN_CAP,Capesize,Coal,21.43,18693,Synthetic (BDI benchmark)
2023-09-12,MOZ_GOP_PAN,Panamax,Coal,21.7,14478,Synthetic (BDI benchmark)
2023-09-12,MOZ_GOP_CAP,Capesize,Coal,20.81,16380,Synthetic (BDI benchmark)
2023-09-12,MOZ_HAL_PAN,Panamax,Coal,23.51,12965,Synthetic (BDI benchmark)
2023-09-12,MOZ_HAL_CAP,Capesize,Coal,19.55,16126,Synthetic (BDI benchmark)
2023-09-12,USA_PAR_PAN,Panamax,Coal,30.18,12622,Synthetic (BDI benchmark)
2023-09-12,USA_PAR_CAP,Capesize,Coal,34.33,16126,Synthetic (BDI benchmark)
2023-09-12,USA_VIZ_PAN,Panamax,Coal,30.76,11004,Synthetic (BDI benchmark)
2023-09-12,USA_VIZ_CAP,Capesize,Coal,29.45,19386,Synthetic (BDI benchmark)
2023-09-12,USA_DHA_PAN,Panamax,Coal,30.53,9199,Synthetic (BDI benchmark)
2023-09-12,USA_DHA_CAP,Capesize,Coal,29.98,18422,Synthetic (BDI benchmark)
